Netid,Fid,DiffLUDB
1,0,0.6412560042556942
1,16,1.859956093273439
1,13,1.8616888265853373
1,1,0.8265598436539354
1,5,1.6126418638117344
1,12,0.8265598436539354
1,9,2.7459458610962733
1,7,0.9262460619690158
1,10,1.6126418638117344
1,8,0.9262460619690158
1,2,0.8752064461240441
1,6,0.8950383449855422
1,15,0.6633280045467382
1,14,2.044049586054958
1,11,1.1234080777007893
1,4,1.929920795163742
1,3,1.1234080777007893
2,28,1.3072028827477529
2,3,3.4023386610291273
2,26,3.4023386610291273
2,2,4.6124145720553456
2,6,3.9978548587283256
2,14,2.2754014818324184
2,19,1.6473687480815549
2,15,3.888866965838516
2,20,4.900358368704966
2,18,2.2694418684999134
2,10,2.2694418684999134
2,17,1.919396020095605
2,32,3.6139617178962387
2,23,2.234967312809832
2,12,3.2833417443693564
2,8,2.6493362163924874
2,29,2.8381908343327824
2,11,2.2308231635823588
2,22,3.8080827056480686
2,31,1.5071310508432612
2,4,3.060242127572416
2,21,2.514796352223021
2,13,2.0120634168793416
2,27,1.171999061705013
2,5,1.3966326218973197
2,0,3.2833417443693564
2,24,3.552064342226606
2,7,1.4436085458465608
2,16,1.6223552474581513
2,1,1.00233367563801
2,25,3.0189907153340516
2,30,2.099991522942425
2,9,3.479150826173978
3,159,5.212257199135434
3,22,9.881251416770182
3,43,5.382165560777868
3,100,1.7991100934839008
3,76,1.383149829296546
3,96,10.47005268650712
3,169,13.364223581972034
3,158,2.3138973287259184
3,59,3.7655206402111494
3,188,9.986480676085993
3,121,8.376016856772422
3,133,8.443483262745834
3,183,4.330199337713327
3,147,1.4165070349472662
3,138,11.039296837114021
3,14,6.294670295306294
3,28,3.4665872322481293
3,185,11.626882504944478
3,209,7.469914787805379
3,218,4.38671058437814
3,117,7.750910216090588
3,71,1.4165070349472662
3,153,2.2909224865669326
3,48,13.524114935578842
3,220,3.7862358392803954
3,9,5.778782826098234
3,120,9.118225699466468
3,92,4.815844511012655
3,7,0.9049292697065677
3,174,10.264596531788282
3,4,8.00141224238855
3,114,3.136184415663587
3,39,9.640898115154037
3,57,12.948192986316133
3,110,7.223945836581925
3,198,2.9754271742898992
3,223,2.5868386881187875
3,219,8.376016856772422
3,69,4.598368598852887
3,55,7.333755335959964
3,164,5.382165560777868
3,35,0.836616380783526
3,171,0.836616380783526
3,67,5.524780077534105
3,143,7.923327927367846
3,75,7.089425382255533
3,166,5.874102901991668
3,78,5.529056427249229
3,13,4.401273847936677
3,181,18.659232025618714
3,119,7.750910216090588
3,8,3.8902633036962766
3,64,10.441967515813428
3,88,4.629041563875425
3,200,12.239171184352884
3,82,7.204412157874951
3,145,4.10453316764196
3,204,13.338546921162445
3,211,0.5463279162301368
3,192,4.052770868844728
3,130,10.81803867973049
3,213,7.638693049287271
3,80,6.985945679724385
3,85,10.103762082114814
3,31,3.9358918753862158
3,93,7.322365184752974
3,201,4.111247229616295
3,205,4.902610811110389
3,15,6.778028482625389
3,56,4.280009735859718
3,186,4.491745754649033
3,112,7.0892886857711845
3,191,11.039296837114021
3,3,6.82267230210084
