Netid,Fid,DiffLUDB,DiffLUDB (ms),DiffLUDB (min),#SubTandems,objFunc Derivation (aggr ns),objFunc Derivation (aggr ms),objFunc Derivation (aggr min),NLopt wrapper (aggr ns),NLopt wrapper (aggr ms),NLopt wrapper (aggr min),NLP (aggr ns),NLP (aggr ms),NLP (aggr min)
3,135,1458159216,1458,0,29259,81574092,81,0,4856575,4,0,323339218,323,0
3,13,18017385,18,0,532,916266,0,0,55091,0,0,3364708,3,0
3,22,887987051,887,0,13176,23361830,23,0,1464750,1,0,506497568,506,0
3,145,8430159,8,0,228,420832,0,0,30335,0,0,1882247,1,0
3,16,98185272,98,0,1207,4677604,4,0,179395,0,0,23573270,23,0
3,160,43117075,43,0,462,1900287,1,0,73935,0,0,15218677,15,0
3,177,3107062,3,0,16,101102,0,0,7273,0,0,1720764,1,0
3,186,49599363,49,0,495,2005151,2,0,73857,0,0,20125467,20,0
3,207,55795904,55,0,290,613479,0,0,46401,0,0,46442034,46,0
3,204,1252703473,1252,0,17238,30200524,30,0,1817329,1,0,768903951,768,0
3,143,104355502,104,0,1321,2235937,2,0,117889,0,0,68650756,68,0
3,28,7283523,7,0,243,425887,0,0,28364,0,0,700288,0,0
3,181,1076182059,1076,0,29065,49817264,49,0,3114871,3,0,278366949,278,0
3,91,22635918,22,0,608,1048858,1,0,73269,0,0,5716218,5,0
3,168,116731029,116,0,2917,4987183,4,0,324986,0,0,35067872,35,0
3,55,64741342,64,0,738,1281543,1,0,80815,0,0,44215037,44,0
3,52,1118479610,1118,0,21558,36573207,36,0,2279601,2,0,531355390,531,0
3,23,10064573,10,0,271,467596,0,0,33013,0,0,2454883,2,0
3,132,1090783444,1090,0,13699,23480628,23,0,1465562,1,0,713955115,713,0
3,121,121540431,121,0,1917,3257909,3,0,208871,0,0,69038236,69,0
3,35,52218,0,0,2,4458,0,0,90,0,0,61,0,0
3,192,16829922,16,0,547,924530,0,0,59318,0,0,2025325,2,0
3,74,14532001,14,0,348,609679,0,0,40323,0,0,4769826,4,0
3,171,50816,0,0,2,4469,0,0,90,0,0,60,0,0
3,212,236223218,236,0,4352,7336809,7,0,460279,0,0,118146122,118,0
3,61,354835723,354,0,9417,15984168,15,0,1047623,1,0,94176768,94,0
3,190,90140024,90,0,483,825400,0,0,49074,0,0,76831423,76,0
3,108,89659791,89,0,610,1116324,1,0,77397,0,0,71933525,71,0
3,226,13867714,13,0,62,129543,0,0,8834,0,0,11972378,11,0
3,187,28835716,28,0,277,480408,0,0,30862,0,0,21121776,21,0
3,98,2991016754,2991,0,66426,113664828,113,0,7165321,7,0,1164410430,1164,0
3,179,22252016,22,0,472,815311,0,0,55818,0,0,9192633,9,0
3,146,573217903,573,0,8458,14464139,14,0,895301,0,0,341786420,341,0
3,138,565580454,565,0,8293,14181369,14,0,878175,0,0,337544145,337,0
3,59,6191391,6,0,172,301116,0,0,21020,0,0,1369768,1,0
3,133,418528810,418,0,6414,10940613,10,0,672614,0,0,242206833,242,0
3,214,261525687,261,0,588,1103764,1,0,70209,0,0,244316137,244,0
3,113,680403420,680,0,11485,19693763,19,0,1272960,1,0,361974670,361,0
3,38,360301998,360,0,9670,16424779,16,0,1063190,1,0,94394665,94,0
3,26,246440463,246,0,6445,10927094,10,0,713963,0,0,70032991,70,0
3,130,134054806,134,0,3344,5792229,5,0,381918,0,0,41609661,41,0
3,206,35136291,35,0,892,1543544,1,0,104082,0,0,9135980,9,0
3,128,21950128,21,0,694,1151786,1,0,67568,0,0,3603056,3,0
3,213,240447016,240,0,1722,2963015,2,0,179059,0,0,192902445,192,0
3,25,52492893,52,0,207,414393,0,0,28662,0,0,46103482,46,0
3,222,97297629,97,0,1824,3095130,3,0,197815,0,0,47578287,47,0
3,40,34825,0,0,1,2855,0,0,60,0,0,30,0,0
3,159,9420802,9,0,281,491281,0,0,34757,0,0,1622872,1,0
3,166,20620940,20,0,593,990646,0,0,61070,0,0,4699499,4,0
3,225,19339069,19,0,407,727389,0,0,49876,0,0,7944551,7,0
3,31,7509900,7,0,60,125115,0,0,8143,0,0,5621921,5,0
3,161,1096420844,1096,0,11557,20052842,20,0,1297027,1,0,771629679,771,0
3,147,322476,0,0,12,19367,0,0,432,0,0,310,0,0
3,220,8381638,8,0,250,416780,0,0,28688,0,0,519426,0,0
3,95,660624762,660,0,14640,24783783,24,0,1537573,1,0,260329582,260,0
3,203,34985227,34,0,504,891288,0,0,51231,0,0,20833206,20,0
3,195,819471,0,0,27,46806,0,0,4198,0,0,99698,0,0
3,196,29997,0,0,1,2785,0,0,50,0,0,30,0,0
3,46,45468504,45,0,407,738247,0,0,47234,0,0,33839507,33,0
3,18,858435595,858,0,12886,22109467,22,0,1369452,1,0,505744212,505,0
3,218,11580673,11,0,96,185312,0,0,10061,0,0,8656102,8,0
3,82,115373463,115,0,2917,5023678,5,0,320263,0,0,35151644,35,0
3,129,22230085,22,0,694,1149794,1,0,67937,0,0,3727111,3,0
3,122,99759678,99,0,1743,3035716,3,0,190871,0,0,52077496,52,0
3,84,698132,0,0,28,42778,0,0,953,0,0,671,0,0
3,101,40389797,40,0,879,1528474,1,0,86447,0,0,16040520,16,0
3,41,94162485,94,0,1985,3448608,3,0,224511,0,0,39202248,39,0
3,154,11108304,11,0,337,565730,0,0,35531,0,0,1918986,1,0
3,58,18093507,18,0,515,908108,0,0,66076,0,0,3667668,3,0
3,9,176638047,176,0,2700,4623706,4,0,286516,0,0,102614772,102,0
3,157,9477248,9,0,281,492347,0,0,34940,0,0,1627426,1,0
3,4,88405622,88,0,1925,3337942,3,0,215396,0,0,35091449,35,0
3,65,1455304231,1455,0,35228,60884639,60,0,3881082,3,0,475980803,475,0
3,21,53651,0,0,2,4669,0,0,100,0,0,40,0,0
3,88,46425164,46,0,978,1726251,1,0,122338,0,0,18769479,18,0
3,2,162376,0,0,2,11531,0,0,3046,0,0,25377,0,0
3,164,70314799,70,0,746,2453648,2,0,87509,0,0,45156168,45,0
3,48,1279054191,1279,0,21159,36801114,36,0,2267638,2,0,679853406,679,0
3,12,24318682,24,0,97,194402,0,0,15039,0,0,21225949,21,0
3,219,120575344,120,0,1917,3271586,3,0,205513,0,0,67987697,67,0
3,156,23726588,23,0,619,1060580,1,0,71942,0,0,6532220,6,0
3,72,3750681,3,0,96,170957,0,0,11582,0,0,1024681,1,0
3,229,7328067,7,0,243,411274,0,0,32441,0,0,720435,0,0
3,169,1170481972,1170,0,25103,43198656,43,0,2746192,2,0,473617521,473,0
3,79,97200035,97,0,1923,3336923,3,0,217069,0,0,42653526,42,0
3,94,821145145,821,0,11812,20161723,20,0,1228718,1,0,498162102,498,0
3,32,23818090,23,0,620,1071284,1,0,72298,0,0,6631019,6,0
3,170,7760331,7,0,242,420038,0,0,31569,0,0,981429,0,0
3,44,30085925,30,0,778,1395690,1,0,99570,0,0,8005802,8,0
3,66,48440722,48,0,881,1491952,1,0,97953,0,0,23176510,23,0
3,149,1175850199,1175,0,16644,28562645,28,0,1752691,1,0,718478314,718,0
3,224,12354317,12,0,312,546924,0,0,40230,0,0,2551444,2,0
3,71,321023,0,0,12,20137,0,0,441,0,0,331,0,0
3,198,2068540,2,0,54,102631,0,0,7824,0,0,544395,0,0
3,15,89181267,89,0,1901,3276638,3,0,209186,0,0,36444470,36,0
3,7,31569,0,0,1,2966,0,0,70,0,0,30,0,0
3,62,30457,0,0,1,2305,0,0,30,0,0,20,0,0
3,137,107480793,107,0,2069,3504512,3,0,215346,0,0,51126899,51,0
3,199,21830964,21,0,538,919342,0,0,54177,0,0,7274453,7,0
3,37,6548482,6,0,22,62099,0,0,6321,0,0,5727959,5,0
3,105,4423116,4,0,21,59659,0,0,6374,0,0,3567628,3,0
3,43,66027377,66,0,746,1294570,1,0,78608,0,0,45223212,45,0
3,125,4524447,4,0,123,200730,0,0,13068,0,0,125214,0,0
3,142,16727698,16,0,547,914570,0,0,57165,0,0,2007529,2,0
3,215,195161641,195,0,1775,3062232,3,0,197995,0,0,146220500,146,0
3,200,400004220,400,0,10550,17734905,17,0,1100577,1,0,110724130,110,0
3,87,556327372,556,0,8583,14635742,14,0,902380,0,0,320018633,320,0
3,165,31700,0,0,1,3216,0,0,70,0,0,20,0,0
3,205,42067772,42,0,879,1521625,1,0,86906,0,0,16456141,16,0
3,3,104975442,104,0,2010,3404944,3,0,212379,0,0,50302874,50,0
3,210,33280370,33,0,893,1531037,1,0,101255,0,0,8630388,8,0
3,167,124863092,124,0,2688,4550793,4,0,281696,0,0,51215389,51,0
3,126,19845602,19,0,607,1022310,1,0,66514,0,0,2358931,2,0
3,36,37177026,37,0,965,1611823,1,0,94223,0,0,11180589,11,0
3,209,32669503,32,0,937,1535841,1,0,86148,0,0,7790406,7,0
3,85,943106215,943,0,12894,22125752,22,0,1367381,1,0,586185146,586,0
3,185,362379451,362,0,9495,16011655,16,0,1007170,1,0,102220792,102,0
3,193,2633653859,2633,0,32352,55765370,55,0,3583979,3,0,1736463289,1736,0
3,131,1091975944,1091,0,28879,49142310,49,0,3064695,3,0,302384190,302,0
3,211,84639,0,0,2,5180,0,0,110,0,0,60,0,0
3,76,1267343,1,0,42,73037,0,0,7026,0,0,118803,0,0
3,111,184947073,184,0,5135,8641143,8,0,536284,0,0,43996487,43,0
3,109,304051108,304,0,3150,5360771,5,0,325085,0,0,217457318,217,0
3,45,228943059,228,0,5689,9634749,9,0,596980,0,0,72285727,72,0
3,92,173666174,173,0,2700,4638060,4,0,292679,0,0,99496413,99,0
3,189,57375590,57,0,516,907945,0,0,53328,0,0,41737269,41,0
3,17,9170532,9,0,20,60515,0,0,6794,0,0,8331413,8,0
3,148,30754020,30,0,445,774243,0,0,49528,0,0,18380837,18,0
3,0,56105352,56,0,291,587451,0,0,43445,0,0,47164455,47,0
3,34,1252335,1,0,42,73085,0,0,6824,0,0,90220,0,0
3,134,794339582,794,0,20938,35645507,35,0,2242535,2,0,218130856,218,0
3,150,149494661,149,0,2195,3773026,3,0,242571,0,0,88928578,88,0
3,139,1357768965,1357,0,17130,29286057,29,0,1796457,1,0,887297425,887,0
3,151,8679468,8,0,229,402028,0,0,27377,0,0,1339561,1,0
3,57,664994382,664,0,15534,26423808,26,0,1644840,1,0,238639719,238,0
3,19,59933298,59,0,615,1076753,1,0,69303,0,0,42699414,42,0
3,42,573079596,573,0,14297,25328618,25,0,1520901,1,0,181892610,181,0
3,110,98586069,98,0,2679,4531010,4,0,277706,0,0,25444471,25,0
3,67,42024077,42,0,410,698146,0,0,31721,0,0,30804382,30,0
3,172,315794,0,0,1,11201,0,0,3066,0,0,177574,0,0
3,97,1358101153,1358,0,17130,29266166,29,0,1798874,1,0,886447884,886,0
3,184,183004841,183,0,2980,5080068,5,0,319376,0,0,101581331,101,0
3,217,134928604,134,0,3344,5764334,5,0,373523,0,0,42587132,42,0
3,1,172217809,172,0,1775,3081492,3,0,198939,0,0,123135228,123,0
3,188,257152511,257,0,6785,11613843,11,0,746787,0,0,69578359,69,0
3,104,202548172,202,0,1533,2664786,2,0,154451,0,0,158818616,158,0
3,93,62492730,62,0,378,739048,0,0,48351,0,0,51161305,51,0
3,81,272665756,272,0,4143,7087254,7,0,431486,0,0,157931143,157,0
3,194,65959078,65,0,746,1298304,1,0,81547,0,0,45162255,45,0
3,124,66104800,66,0,748,1303756,1,0,79197,0,0,45287454,45,0
3,80,64434371,64,0,1414,2343839,2,0,129822,0,0,25361502,25,0
3,158,484811,0,0,12,24537,0,0,3577,0,0,117550,0,0
3,112,56632361,56,0,1264,2205650,2,0,144444,0,0,21527150,21,0
3,178,21745703,21,0,473,816885,0,0,53523,0,0,8680832,8,0
3,114,13833559,13,0,62,127614,0,0,8299,0,0,11952834,11,0
3,100,1896505,1,0,16,45689,0,0,6110,0,0,1283603,1,0
3,77,3152817,3,0,40,96011,0,0,7184,0,0,1779176,1,0
3,183,21698084,21,0,473,819215,0,0,52959,0,0,8641910,8,0
3,208,530037400,530,0,7769,13312658,13,0,832084,0,0,314559592,314,0
3,75,69196403,69,0,2011,3450378,3,0,226027,0,0,14079580,14,0
3,120,552855748,552,0,7956,13645449,13,0,850168,0,0,333555699,333,0
3,20,855145601,855,0,13039,22313954,22,0,1369445,1,0,496006696,496,0
3,197,1069841155,1069,0,16126,27642038,27,0,1703773,1,0,627011480,627,0
3,47,41397079,41,0,1062,1867866,1,0,126983,0,0,11758006,11,0
3,73,46320434,46,0,1208,2063067,2,0,133422,0,0,13118242,13,0
3,173,59791441,59,0,615,1083059,1,0,68514,0,0,42616124,42,0
3,83,2631202396,2631,0,32352,55877725,55,0,3584253,3,0,1733027002,1733,0
3,163,103875,0,0,2,4739,0,0,80,0,0,50,0,0
3,116,34396578,34,0,926,1569930,1,0,98458,0,0,9358009,9,0
3,68,44681683,44,0,1208,2039500,2,0,125471,0,0,11636540,11,0
3,10,20594159,20,0,407,741054,0,0,52613,0,0,7988037,7,0
3,103,9954165,9,0,271,475583,0,0,32801,0,0,2405908,2,0
3,117,166246199,166,0,3237,5460125,5,0,335823,0,0,78362965,78,0
3,49,180880,0,0,2,9047,0,0,2885,0,0,51106,0,0
3,118,1382509,1,0,45,79286,0,0,7093,0,0,103797,0,0
3,50,464693264,464,0,12559,21392830,21,0,1356893,1,0,118103795,118,0
3,182,104436254,104,0,223,475212,0,0,37505,0,0,97356302,97,0
3,56,10620577,10,0,303,509149,0,0,29826,0,0,2381796,2,0
3,53,405753,0,0,2,13205,0,0,2865,0,0,261882,0,0
3,39,82839082,82,0,2235,3843041,3,0,249223,0,0,21094931,21,0
3,60,23745883,23,0,608,1037239,1,0,69708,0,0,5618864,5,0
3,54,172241231,172,0,1775,3060257,3,0,200147,0,0,123048977,123,0
3,140,98735,0,0,2,4699,0,0,110,0,0,41,0,0
3,30,45001536,45,0,1208,2053622,2,0,130165,0,0,11675975,11,0
3,162,630836620,630,0,14707,26161893,26,0,1544849,1,0,227862301,227,0
3,119,167067644,167,0,3237,5445120,5,0,340605,0,0,79206455,79,0
3,102,156482022,156,0,2870,4824682,4,0,298784,0,0,78563154,78,0
3,115,85231499,85,0,2307,3941772,3,0,254791,0,0,20787857,20,0
3,155,82858106,82,0,1226,2116388,2,0,133392,0,0,49065317,49,0
3,175,1894130099,1894,0,22712,38940203,38,0,2388919,2,0,1268727178,1268,0
3,228,89270872,89,0,1901,3309401,3,0,212245,0,0,36373774,36,0
3,70,99737059,99,0,2679,4539839,4,0,276075,0,0,25424995,25,0
3,96,409270724,409,0,10792,18341128,18,0,1174377,1,0,111619580,111,0
3,136,1980837833,1980,0,50053,87424030,87,0,5297370,5,0,605562937,605,0
3,174,193095256,193,0,3283,5574987,5,0,359088,0,0,102942451,102,0
3,141,54947653,54,0,1259,2178490,2,0,145858,0,0,20075174,20,0
3,14,266918275,266,0,3942,6847025,6,0,429288,0,0,157006968,157,0
3,223,6102363,6,0,19,56856,0,0,6704,0,0,5312057,5,0
3,78,47004271,47,0,955,1645534,1,0,107192,0,0,20542822,20,0
3,63,532033419,532,0,13532,23130035,23,0,1499976,1,0,157934384,157,0
3,90,177034159,177,0,2914,4958422,4,0,317179,0,0,97270027,97,0
3,123,394866490,394,0,10494,17711563,17,0,1122591,1,0,105784298,105,0
3,6,175626693,175,0,2700,4632609,4,0,285668,0,0,101410095,101,0
3,127,411513,0,0,12,25048,0,0,3826,0,0,40155,0,0
3,69,27262574,27,0,408,725509,0,0,51199,0,0,15808668,15,0
3,201,12273515,12,0,342,591686,0,0,40320,0,0,2750772,2,0
3,152,588977,0,0,19,30797,0,0,753,0,0,460,0,0
3,11,24739150,24,0,664,1152933,1,0,82584,0,0,5062712,5,0
3,24,50172606,50,0,1232,2084938,2,0,133731,0,0,16335989,16,0
3,51,12249730,12,0,283,491394,0,0,32961,0,0,4295963,4,0
3,86,1308022477,1308,0,16870,28837532,28,0,1770179,1,0,843088151,843,0
3,153,376848,0,0,11,23445,0,0,3566,0,0,42409,0,0
3,64,353529635,353,0,9417,15991118,15,0,1025800,1,0,94164288,94,0
3,5,1025263050,1025,0,22093,38460745,38,0,2305597,2,0,419049435,419,0
3,33,136206111,136,0,2696,4639540,4,0,288544,0,0,61557311,61,0
3,106,167227361,167,0,3237,5459122,5,0,338729,0,0,79224831,79,0
3,180,103005653,103,0,2010,3392703,3,0,214227,0,0,48336872,48,0
3,202,387107931,387,0,1748,3015355,3,0,195323,0,0,339282298,339,0
3,27,17354427,17,0,496,841613,0,0,53944,0,0,3880460,3,0
3,191,566860390,566,0,8293,14136460,14,0,891315,0,0,339818381,339,0
3,216,4031840,4,0,121,201050,0,0,12301,0,0,727023,0,0
3,176,1357887836,1357,0,17130,29250409,29,0,1779697,1,0,888673180,888,0
3,144,45445088,45,0,407,733549,0,0,46748,0,0,33779788,33,0
3,221,20005020,20,0,549,939142,0,0,65159,0,0,4774574,4,0
3,89,11805444,11,0,332,580311,0,0,35631,0,0,2652813,2,0
3,99,177912980,177,0,4179,7149338,7,0,457967,0,0,63379029,63,0
3,107,200769780,200,0,5353,9168121,9,0,605492,0,0,51829275,51,0
3,29,192989824,192,0,3283,5606754,5,0,357183,0,0,103022458,103,0
3,227,726067349,726,0,17580,30093702,30,0,1933340,1,0,241340255,241,0
3,8,7688845,7,0,229,392676,0,0,26491,0,0,1319420,1,0
5,9,129493,0,0,1,9207,0,0,3717,0,0,60764,0,0
5,2,271811,0,0,2,13165,0,0,2985,0,0,179307,0,0
5,7,912866,0,0,5,26759,0,0,5251,0,0,700836,0,0
5,1,114174,0,0,2,8977,0,0,2885,0,0,36439,0,0
5,12,148770,0,0,1,7364,0,0,2174,0,0,100229,0,0
5,13,9869925,9,0,3,21570,0,0,2946,0,0,9709674,9,0
5,11,112461,0,0,6,10629,0,0,220,0,0,150,0,0
5,5,39236044,39,0,25,100138,0,0,12844,0,0,38355067,38,0
5,0,150803,0,0,1,7093,0,0,2735,0,0,93446,0,0
5,15,96952,0,0,2,7865,0,0,2645,0,0,36128,0,0
5,4,105177,0,0,3,8877,0,0,2445,0,0,31158,0,0
5,14,19166,0,0,1,2535,0,0,50,0,0,30,0,0
5,16,88366,0,0,5,8004,0,0,170,0,0,120,0,0
5,6,93907,0,0,2,7874,0,0,2815,0,0,35747,0,0
5,3,45565,0,0,2,3988,0,0,80,0,0,60,0,0
5,10,76574,0,0,2,7114,0,0,2535,0,0,23584,0,0
5,8,558400,0,0,6,22503,0,0,4328,0,0,353594,0,0
6,26,2041619,2,0,23,71955,0,0,11481,0,0,1344086,1,0
6,11,444185,0,0,12,31040,0,0,4738,0,0,150843,0,0
6,5,4679217,4,0,7,27271,0,0,3176,0,0,4442251,4,0
6,17,455997,0,0,12,30066,0,0,5529,0,0,160953,0,0
6,8,70092,0,0,1,5671,0,0,2344,0,0,14958,0,0
6,4,1090080,1,0,4,25287,0,0,5291,0,0,847613,0,0
6,13,352132,0,0,7,21639,0,0,4520,0,0,130185,0,0
6,19,1081313,1,0,11,41197,0,0,7905,0,0,693214,0,0
6,24,360057,0,0,8,21952,0,0,3147,0,0,153858,0,0
6,16,53209084,53,0,144,389104,0,0,61655,0,0,49397759,49,0
6,14,3553772,3,0,51,154211,0,0,29045,0,0,2070472,2,0
6,2,182944,0,0,7,15087,0,0,3216,0,0,15830,0,0
6,3,448233,0,0,12,30187,0,0,5219,0,0,160402,0,0
6,0,13292279,13,0,72,218608,0,0,39698,0,0,11167534,11,0
6,20,433234,0,0,9,24519,0,0,3266,0,0,208612,0,0
6,9,24927,0,0,1,2645,0,0,40,0,0,30,0,0
6,25,3979983,3,0,41,128984,0,0,22061,0,0,2466558,2,0
6,23,433177751,433,0,119,369536,0,0,47276,0,0,429811767,429,0
6,15,770077,0,0,7,22271,0,0,3366,0,0,555035,0,0
6,22,15915231,15,0,28,85914,0,0,14137,0,0,15083326,15,0
6,21,5981426,5,0,18,55407,0,0,6651,0,0,5468461,5,0
6,6,101460,0,0,5,8865,0,0,200,0,0,121,0,0
6,18,6376769,6,0,23,70434,0,0,6762,0,0,5716967,5,0
6,1,1587294,1,0,12,46235,0,0,9007,0,0,1130167,1,0
6,12,17081904,17,0,15,61544,0,0,8405,0,0,16527314,16,0
6,10,13250862,13,0,72,219896,0,0,38937,0,0,11115507,11,0
6,7,1816876,1,0,28,81955,0,0,15919,0,0,1025070,1,0
7,3,31419,0,0,1,3657,0,0,80,0,0,20,0,0
7,0,120366,0,0,1,7784,0,0,3567,0,0,55805,0,0
7,1,40025,0,0,2,4157,0,0,101,0,0,50,0,0
7,2,259247,0,0,1,10048,0,0,2816,0,0,193534,0,0
8,216,437671881,437,0,7119,12332245,12,0,879101,0,0,256869211,256,0
8,166,208269669,208,0,6102,10457925,10,0,804007,0,0,53167491,53,0
8,245,116088048,116,0,2862,4910899,4,0,367460,0,0,42850729,42,0
8,67,69104777,69,0,2110,3634500,3,0,283394,0,0,15911488,15,0
8,237,89521913,89,0,1466,2536299,2,0,193027,0,0,52417798,52,0
8,9,365722172,365,0,12160,19062707,19,0,943853,0,0,75930805,75,0
8,183,139496976,139,0,4279,7085672,7,0,1704402,1,0,32404606,32,0
8,276,4950698,4,0,153,279853,0,0,28153,0,0,936920,0,0
8,145,114596783,114,0,2822,4840728,4,0,354541,0,0,43560143,43,0
8,102,476186,0,0,13,30568,0,0,5019,0,0,79540,0,0
8,228,64809504,64,0,2381,3865618,3,0,247386,0,0,5331533,5,0
8,6,56698784,56,0,1485,2631656,2,0,203706,0,0,18681052,18,0
8,194,35480094,35,0,1141,1789407,1,0,85557,0,0,8223510,8,0
8,271,35448143,35,0,1141,1795782,1,0,86380,0,0,8263061,8,0
8,115,8678916,8,0,320,501813,0,0,24948,0,0,1034905,1,0
8,68,10931121,10,0,305,566711,0,0,55011,0,0,2842493,2,0
8,12,196738732,196,0,6270,10697080,10,0,818135,0,0,39348290,39,0
8,273,24543201,24,0,976,1518425,1,0,78155,0,0,1371176,1,0
8,17,26099,0,0,1,2725,0,0,60,0,0,20,0,0
8,3,32801,0,0,1,2575,0,0,40,0,0,20,0,0
8,163,457455672,457,0,7207,12128937,12,0,882243,0,0,277592593,277,0
8,244,47877089,47,0,1439,2404904,2,0,171815,0,0,10819995,10,0
8,262,30402728,30,0,656,1190668,1,0,103688,0,0,13180470,13,0
8,229,16634453,16,0,465,786730,0,0,53596,0,0,4991357,4,0
8,25,189386,0,0,2,8336,0,0,2755,0,0,87004,0,0
8,45,88508086,88,0,1294,2368146,2,0,209220,0,0,54613516,54,0
8,109,3526434230,3526,0,12919,22306053,22,0,1745480,1,0,3198694995,3198,0
8,55,763717681,763,0,19417,30554553,30,0,1517353,1,0,298267217,298,0
8,7,17262924,17,0,604,938834,0,0,39030,0,0,2712634,2,0
8,94,35830793,35,0,979,1765018,1,0,151088,0,0,10365203,10,0
8,191,260890,0,0,5,19727,0,0,3117,0,0,58309,0,0
8,93,24257454,24,0,579,984692,0,0,69331,0,0,9773068,9,0
8,110,365330461,365,0,12149,19882393,19,0,1261318,1,0,65528140,65,0
8,160,153240653,153,0,4932,8462112,8,0,661722,0,0,27323620,27,0
8,165,7744009,7,0,195,360821,0,0,33790,0,0,2608055,2,0
8,189,24939707,24,0,718,1217395,1,0,94914,0,0,6993309,6,0
8,187,359223661,359,0,12251,19924889,19,0,1225778,1,0,58098106,58,0
8,221,187082,0,0,8,12873,0,0,421,0,0,210,0,0
8,128,54251011,54,0,2232,3431940,3,0,158749,0,0,1508338,1,0
8,203,68512213,68,0,1829,3106370,3,0,232268,0,0,22683071,22,0
8,27,17347042,17,0,479,892089,0,0,87536,0,0,4576133,4,0
8,66,126964784,126,0,3516,6132058,6,0,483203,0,0,37614092,37,0
8,130,78202060,78,0,2873,4661521,4,0,287223,0,0,7839803,7,0
8,46,18968762,18,0,248,497052,0,0,54077,0,0,12007530,12,0
8,40,100579,0,0,2,8195,0,0,2685,0,0,11932,0,0
8,100,118338335,118,0,2892,4961107,4,0,374540,0,0,44507398,44,0
