Netid,Fid,DiffLUDB,DiffLUDB (ms),DiffLUDB (min),#SubTandems,objFunc Derivation (aggr ns),objFunc Derivation (aggr ms),objFunc Derivation (aggr min),NLopt wrapper (aggr ns),NLopt wrapper (aggr ms),NLopt wrapper (aggr min),NLP (aggr ns),NLP (aggr ms),NLP (aggr min)
1,0,11870405,11,0,1,6725314,6,0,6953,0,0,2334,0,0
1,16,9767962,9,0,2,954726,0,0,1450466,1,0,2570772,2,0
1,13,10213651,10,0,5,759779,0,0,24285,0,0,2911505,2,0
1,1,558850,0,0,1,113093,0,0,7354,0,0,391,0,0
1,5,2185328,2,0,3,295735,0,0,10290,0,0,66014,0,0
1,12,564791,0,0,1,71434,0,0,1593,0,0,351,0,0
1,9,31907262,31,0,17,6589361,6,0,127299,0,0,14721562,14,0
1,7,792781,0,0,1,146295,0,0,8837,0,0,119845,0,0
1,10,1145664,1,0,3,196259,0,0,11011,0,0,16099,0,0
1,8,702371,0,0,1,82745,0,0,8817,0,0,114375,0,0
1,2,42079,0,0,0,0,0,0,0,0,0,0,0,0
1,6,370596,0,0,1,71485,0,0,811,0,0,391,0,0
1,15,25938,0,0,0,0,0,0,0,0,0,0,0,0
1,14,1875936,1,0,4,296417,0,0,31951,0,0,218680,0,0
1,11,1643039,1,0,5,301407,0,0,26179,0,0,145713,0,0
1,4,1291719,1,0,2,152256,0,0,10290,0,0,341161,0,0
1,3,1649551,1,0,5,240021,0,0,26579,0,0,140796,0,0
2,21,13017121,13,0,30,995844,0,0,47392,0,0,5973746,5,0
2,22,17965904,17,0,65,1926424,1,0,133310,0,0,6571597,6,0
2,10,5315622,5,0,22,623462,0,0,56427,0,0,1621267,1,0
2,24,3938536,3,0,27,567888,0,0,57830,0,0,495787,0,0
2,26,3944434,3,0,25,509878,0,0,64795,0,0,873800,0,0
2,2,119140592,119,0,85,1889859,1,0,185349,0,0,104474383,104,0
2,8,1851110,1,0,17,230342,0,0,26618,0,0,111150,0,0
2,17,1079470,1,0,9,100929,0,0,14188,0,0,85081,0,0
2,3,4112642,4,0,25,356329,0,0,52720,0,0,1501470,1,0
2,20,86851001,86,0,89,1264147,1,0,146560,0,0,77416888,77,0
2,14,3121308,3,0,19,394181,0,0,32611,0,0,1250360,1,0
2,7,770588,0,0,9,81042,0,0,9168,0,0,8405,0,0
2,12,6656795,6,0,50,541239,0,0,58341,0,0,2378169,2,0
2,13,1050134,1,0,10,134021,0,0,16372,0,0,158037,0,0
2,6,9267000,9,0,34,371690,0,0,23164,0,0,6336833,6,0
2,0,6851972,6,0,50,612031,0,0,64098,0,0,2388229,2,0
2,25,2884462,2,0,27,298364,0,0,40134,0,0,804942,0,0
2,15,47380450,47,0,52,662577,0,0,55030,0,0,42483214,42,0
2,27,409710,0,0,2,106812,0,0,16249,0,0,11553,0,0
2,23,2604377,2,0,27,271413,0,0,33288,0,0,679478,0,0
2,31,1202942,1,0,14,133377,0,0,19210,0,0,213371,0,0
2,1,569981,0,0,10,68639,0,0,1404,0,0,400,0,0
2,16,1178254,1,0,14,160622,0,0,17682,0,0,179220,0,0
2,28,737386,0,0,11,77426,0,0,1343,0,0,491,0,0
2,30,4343034,4,0,17,219752,0,0,20129,0,0,2617830,2,0
2,32,16267952,16,0,52,601516,0,0,70672,0,0,11826793,11,0
2,9,19282430,19,0,57,778644,0,0,75078,0,0,14112170,14,0
2,4,7740421,7,0,43,566854,0,0,67099,0,0,4033542,4,0
2,29,2260329,2,0,16,131107,0,0,11401,0,0,1218903,1,0
2,18,4688475,4,0,22,225236,0,0,36699,0,0,2711306,2,0
2,11,1653548,1,0,10,90761,0,0,10419,0,0,927624,0,0
2,5,438715,0,0,5,49303,0,0,8868,0,0,58660,0,0
2,19,811435,0,0,10,84031,0,0,9467,0,0,99306,0,0
3,135,1386565971,1386,0,29259,80566866,80,0,5135995,5,0,277782529,277,0
3,13,23699292,23,0,532,981442,0,0,60502,0,0,4651034,4,0
3,22,748562084,748,0,13176,23622568,23,0,1494041,1,0,366288214,366,0
3,145,8297038,8,0,228,411842,0,0,29029,0,0,1864867,1,0
3,16,60328271,60,0,1207,2550549,2,0,138547,0,0,20614967,20,0
3,160,37952568,37,0,462,1904097,1,0,67446,0,0,9496696,9,0
3,177,3038602,3,0,16,101060,0,0,7724,0,0,1655302,1,0
3,186,56237341,56,0,495,1995728,1,0,71458,0,0,26694471,26,0
3,207,66553283,66,0,290,1298302,1,0,72156,0,0,48131473,48,0
3,204,1099417370,1099,0,17238,30861122,30,0,1899037,1,0,614699081,614,0
3,143,155898784,155,0,1321,2294894,2,0,124263,0,0,118519752,118,0
3,28,7329579,7,0,243,420980,0,0,29248,0,0,745653,0,0
3,181,1063752662,1063,0,29065,50559931,50,0,3287579,3,0,256077404,256,0
3,91,22475202,22,0,608,1061975,1,0,74456,0,0,5411146,5,0
