Netid,Fid,DiffLUDB,DiffLUDB (ms),DiffLUDB (min),#SubTandems,objFunc Derivation (aggr ns),objFunc Derivation (aggr ms),objFunc Derivation (aggr min),NLopt wrapper (aggr ns),NLopt wrapper (aggr ms),NLopt wrapper (aggr min),NLP (aggr ns),NLP (aggr ms),NLP (aggr min)
1,0,11344610,11,0,1,6736584,6,0,6652,0,0,2235,0,0
1,16,10102246,10,0,2,879683,0,0,3025223,3,0,1381565,1,0
1,13,14730489,14,0,5,876467,0,0,2902241,2,0,4334633,4,0
1,1,569870,0,0,1,116088,0,0,1644,0,0,360,0,0
1,5,2848411,2,0,3,293271,0,0,115206,0,0,579399,0,0
1,12,520878,0,0,1,76935,0,0,1202,0,0,391,0,0
1,9,48542331,48,0,17,2075319,2,0,11902498,11,0,25142579,25,0
1,7,822144,0,0,1,133471,0,0,84880,0,0,156103,0,0
1,10,1438232,1,0,3,182464,0,0,84277,0,0,332515,0,0
1,8,802698,0,0,1,108725,0,0,83116,0,0,155071,0,0
1,2,40105,0,0,0,0,0,0,0,0,0,0,0,0
1,6,224141,0,0,1,34645,0,0,801,0,0,321,0,0
1,15,25077,0,0,0,0,0,0,0,0,0,0,0,0
1,14,2786374,2,0,4,545525,0,0,301637,0,0,430828,0,0
1,11,1926569,1,0,5,271730,0,0,210916,0,0,260779,0,0
1,4,4430382,4,0,2,142338,0,0,663456,0,0,2609001,2,0
1,3,2269874,2,0,5,299422,0,0,217690,0,0,305853,0,0
2,21,23416185,23,0,30,1373416,1,0,3299359,3,0,11931235,11,0
2,22,29699817,29,0,65,2308759,2,0,4371414,4,0,13055489,13,0
2,10,11234413,11,0,22,705904,0,0,1578779,1,0,5178936,5,0
2,24,6641365,6,0,27,699554,0,0,1314549,1,0,1048379,1,0
2,26,9169964,9,0,25,547660,0,0,2192007,2,0,3314098,3,0
2,2,259055175,259,0,85,1742955,1,0,63502064,63,0,182880535,182,0
2,8,1805311,1,0,17,205928,0,0,176921,0,0,112894,0,0
2,17,1162744,1,0,9,97102,0,0,79809,0,0,192520,0,0
