Netid,Fid,DiffLUDB,DiffLUDB (ms),DiffLUDB (min),#SubTandems,objFunc Derivation (aggr ns),objFunc Derivation (aggr ms),objFunc Derivation (aggr min),NLopt wrapper (aggr ns),NLopt wrapper (aggr ms),NLopt wrapper (aggr min),NLP (aggr ns),NLP (aggr ms),NLP (aggr min)
1,9,16833306,16,0,17,117253,0,0,28662,0,0,15909891,15,0
1,4,2369409,2,0,2,16471,0,0,2956,0,0,2250034,2,0
1,0,21701,0,0,1,2505,0,0,30,0,0,30,0,0
1,14,593314,0,0,4,23385,0,0,8004,0,0,404491,0,0
1,3,421481,0,0,5,20878,0,0,6094,0,0,250399,0,0
1,13,2238724,2,0,5,25497,0,0,5862,0,0,2025874,2,0
1,8,208912,0,0,1,6462,0,0,2535,0,0,152476,0,0
1,16,468400,0,0,2,16571,0,0,4338,0,0,345519,0,0
1,10,428083,0,0,3,11693,0,0,2775,0,0,327294,0,0
1,15,4969,0,0,0,0,0,0,0,0,0,0,0,0
1,1,30357,0,0,1,5901,0,0,250,0,0,30,0,0
1,6,21610,0,0,1,1844,0,0,40,0,0,20,0,0
1,5,426060,0,0,3,10960,0,0,3196,0,0,329379,0,0
1,7,214452,0,0,1,6412,0,0,2435,0,0,154139,0,0
1,2,4308,0,0,0,0,0,0,0,0,0,0,0,0
1,12,28072,0,0,1,5481,0,0,200,0,0,20,0,0
1,11,422573,0,0,5,20276,0,0,6763,0,0,250731,0,0
2,7,274846,0,0,9,21141,0,0,3827,0,0,49482,0,0
2,0,4481714,4,0,50,113536,0,0,19084,0,0,3340340,3,0
2,20,71349285,71,0,89,212226,0,0,29395,0,0,69250143,69,0
2,29,1756888,1,0,16,35569,0,0,3737,0,0,1399858,1,0
2,8,397807,0,0,17,29506,0,0,4047,0,0,79621,0,0
2,10,3140778,3,0,22,59760,0,0,11472,0,0,2551691,2,0
2,21,6926935,6,0,30,70491,0,0,7665,0,0,6218228,6,0
2,3,2883574,2,0,25,64515,0,0,13304,0,0,2278576,2,0
2,26,2864720,2,0,25,64216,0,0,13968,0,0,2269793,2,0
2,9,15909711,15,0,57,149018,0,0,20700,0,0,14500146,14,0
2,4,5214350,5,0,43,109704,0,0,19805,0,0,4140325,4,0
2,24,1206304,1,0,27,61134,0,0,12974,0,0,631557,0,0
2,16,583615,0,0,14,29277,0,0,5931,0,0,291868,0,0
2,19,368783,0,0,10,19810,0,0,3356,0,0,137057,0,0
2,6,2950861,2,0,34,74898,0,0,7817,0,0,2181967,2,0
2,12,4447972,4,0,50,109403,0,0,18895,0,0,3329020,3,0
2,13,564069,0,0,10,25689,0,0,5700,0,0,316875,0,0
2,15,52495185,52,0,52,125026,0,0,14007,0,0,51263785,51,0
2,5,259397,0,0,5,13206,0,0,3406,0,0,135935,0,0
2,22,8735171,8,0,65,162776,0,0,28873,0,0,7201269,7,0
2,11,2287525,2,0,10,26079,0,0,3547,0,0,2047085,2,0
2,31,597222,0,0,14,31383,0,0,5559,0,0,298500,0,0
2,1,166433,0,0,10,14938,0,0,231,0,0,241,0,0
2,14,1181328,1,0,19,44338,0,0,8619,0,0,750620,0,0
2,2,79246283,79,0,85,221828,0,0,32221,0,0,77048496,77,0
2,23,1110305,1,0,27,58140,0,0,10641,0,0,552137,0,0
2,18,3132652,3,0,22,59271,0,0,11893,0,0,2554185,2,0
2,28,212309,0,0,11,16230,0,0,260,0,0,271,0,0
2,17,328707,0,0,9,18562,0,0,3899,0,0,135766,0,0
2,30,2913370,2,0,17,48299,0,0,6882,0,0,2427461,2,0
2,25,2559646,2,0,27,63860,0,0,14739,0,0,728469,0,0
2,32,10484967,10,0,52,123944,0,0,20289,0,0,9189827,9,0
2,27,111890,0,0,2,7623,0,0,2836,0,0,47790,0,0
3,53,622809,0,0,2,14327,0,0,4128,0,0,456177,0,0
3,175,2595287814,2595,0,22712,37134478,37,0,2555423,2,0,1961392854,1961,0
3,28,9606838,9,0,243,388646,0,0,31475,0,0,2892115,2,0
3,49,294723,0,0,2,8605,0,0,2887,0,0,158086,0,0
3,101,68970148,68,0,879,1443568,1,0,87850,0,0,44275443,44,0
3,177,3082647,3,0,16,42162,0,0,6652,0,0,2465108,2,0
3,225,58074591,58,0,407,682516,0,0,56751,0,0,46559423,46,0
3,116,55779443,55,0,926,1474689,1,0,99833,0,0,30543559,30,0
3,228,113235930,113,0,1901,3113295,3,0,231945,0,0,59958942,59,0
3,60,31707123,31,0,608,990540,0,0,76792,0,0,13234998,13,0
3,202,398973913,398,0,1748,4033923,4,0,206685,0,0,349430797,349,0
3,135,1296166649,1296,0,29259,47153197,47,0,3363037,3,0,483120392,483,0
3,8,9456916,9,0,229,367781,0,0,28072,0,0,3034017,3,0
3,100,2981298,2,0,16,43273,0,0,6723,0,0,2379238,2,0
3,22,1107694233,1107,0,13176,21508018,21,0,1495391,1,0,740720863,740,0
3,229,8343214,8,0,243,389981,0,0,29432,0,0,1635060,1,0
3,26,302957684,302,0,6445,10438897,10,0,755830,0,0,122301725,122,0
3,113,880835954,880,0,11485,18774091,18,0,1365229,1,0,558693978,558,0
3,14,343779641,343,0,3942,6433162,6,0,449948,0,0,234190829,234,0
3,172,438162,0,0,1,10831,0,0,2915,0,0,306265,0,0
3,23,13917361,13,0,271,455421,0,0,34410,0,0,6273804,6,0
3,224,15892830,15,0,312,525573,0,0,41926,0,0,6983000,6,0
3,222,118607306,118,0,1824,2950939,2,0,214611,0,0,67049274,67,0
3,183,25196370,25,0,473,779968,0,0,57027,0,0,11935454,11,0
3,153,377129,0,0,11,21021,0,0,3579,0,0,56896,0,0
3,185,464077691,464,0,9495,15181987,15,0,1083983,1,0,201498748,201,0
3,78,56914022,56,0,955,2863379,2,0,111783,0,0,28859391,28,0
3,163,96732,0,0,2,4238,0,0,50,0,0,50,0,0
3,211,69270,0,0,2,3316,0,0,50,0,0,50,0,0
3,2,459994,0,0,2,10019,0,0,3356,0,0,333186,0,0
3,167,151741089,151,0,2688,4314380,4,0,303704,0,0,77115742,77,0
3,67,57009682,57,0,410,656399,0,0,30733,0,0,45618454,45,0
3,198,3886176,3,0,54,95943,0,0,8176,0,0,2369641,2,0
3,159,11382161,11,0,281,462577,0,0,37905,0,0,3424648,3,0
3,193,3222805363,3222,0,32352,52822078,52,0,3881473,3,0,2311451621,2311,0
3,152,533682,0,0,19,27744,0,0,460,0,0,484,0,0
3,127,518915,0,0,12,22866,0,0,4227,0,0,161112,0,0
3,87,751047264,751,0,8583,13882371,13,0,967419,0,0,513261267,513,0
3,66,56324775,56,0,881,1418151,1,0,104377,0,0,31998482,31,0
3,6,220042892,220,0,2700,4396620,4,0,305067,0,0,145250417,145,0
3,160,24467200,24,0,462,748257,0,0,52460,0,0,11639502,11,0
3,196,23323,0,0,1,2103,0,0,21,0,0,30,0,0
3,70,118881212,118,0,2679,4258638,4,0,293392,0,0,44984288,44,0
3,117,206471289,206,0,3237,5172615,5,0,360193,0,0,117503221,117,0
3,48,1716613320,1716,0,21159,33837775,33,0,2333862,2,0,1132542887,1132,0
3,217,192954001,192,0,3344,5459236,5,0,409948,0,0,98210268,98,0
3,42,813251740,813,0,14297,22975606,22,0,1614711,1,0,415806692,415,0
3,121,149021733,149,0,1917,3092400,3,0,221701,0,0,95969378,95,0
3,190,100712497,100,0,483,780940,0,0,50260,0,0,87209687,87,0
3,206,48520743,48,0,892,1456476,1,0,108906,0,0,23638545,23,0
3,219,148921023,148,0,1917,3114662,3,0,224536,0,0,94744399,94,0
3,195,878500,0,0,27,44519,0,0,3818,0,0,143399,0,0
3,137,129950826,129,0,2069,3308047,3,0,234016,0,0,73044477,73,0
3,216,4577534,4,0,121,188225,0,0,12144,0,0,1247295,1,0
3,77,7401598,7,0,40,83360,0,0,7944,0,0,6034971,6,0
3,162,833297287,833,0,14707,23531649,23,0,1648920,1,0,425254683,425,0
3,62,32491,0,0,1,2976,0,0,30,0,0,20,0,0
3,38,443707614,443,0,9670,15566493,15,0,1130102,1,0,174080805,174,0
3,98,3754003011,3754,0,66426,107333979,107,0,7568129,7,0,1899529602,1899,0
3,125,3727360,3,0,123,192720,0,0,12492,0,0,394549,0,0
3,119,206754231,206,0,3237,5195600,5,0,363636,0,0,116447827,116,0
3,37,13831921,13,0,22,61214,0,0,7444,0,0,12991063,12,0
3,210,48026415,48,0,893,1465110,1,0,109927,0,0,23031236,23,0
3,184,235291854,235,0,2980,4840319,4,0,338529,0,0,151439711,151,0
3,10,58087044,58,0,407,683093,0,0,55833,0,0,46593352,46,0
3,76,1479437,1,0,42,69172,0,0,7275,0,0,325804,0,0
3,191,723886869,723,0,8293,13517364,13,0,955416,0,0,491725070,491,0
3,84,719150,0,0,28,41108,0,0,702,0,0,650,0,0
3,39,121758905,121,0,2235,3619300,3,0,271129,0,0,59373574,59,0
3,146,716447182,716,0,8458,13743999,13,0,970493,0,0,481930926,481,0
3,129,29633951,29,0,694,1086387,1,0,71609,0,0,10990009,10,0
3,143,152754822,152,0,1321,2101468,2,0,122338,0,0,116783024,116,0
3,215,825209893,825,0,1775,2903395,2,0,218470,0,0,775720744,775,0
3,59,8110630,8,0,172,288678,0,0,23050,0,0,3226821,3,0
3,91,30270114,30,0,608,996454,0,0,75810,0,0,13217406,13,0
3,90,250977796,250,0,2914,4690699,4,0,335369,0,0,170594154,170,0
3,9,220494662,220,0,2700,4402817,4,0,310900,0,0,145532596,145,0
3,36,53871239,53,0,965,1535290,1,0,101357,0,0,27571553,27,0
3,79,119715427,119,0,1923,3151918,3,0,229676,0,0,65786184,65,0
3,197,1398776692,1398,0,16126,26319637,26,0,1843694,1,0,947478455,947,0
3,81,347353491,347,0,4143,6763305,6,0,467904,0,0,232152588,232,0
3,133,525176462,525,0,6414,10503492,10,0,734137,0,0,346991219,346,0
3,173,74219814,74,0,615,1027954,1,0,75919,0,0,56747120,56,0
3,85,1197876333,1197,0,12894,21142266,21,0,1479132,1,0,838344262,838,0
3,63,666262674,666,0,13532,22995613,22,0,1600677,1,0,288406084,288,0
3,32,31313896,31,0,620,2297135,2,0,77663,0,0,12609998,12,0
3,96,505247052,505,0,10792,17479887,17,0,1264753,1,0,204777745,204,0
3,52,1370152638,1370,0,21558,34549767,34,0,2402470,2,0,771381595,771,0
3,180,123058124,123,0,2010,3228029,3,0,234816,0,0,67749200,67,0
3,174,235142183,235,0,3283,5314350,5,0,385270,0,0,144144941,144,0
