Netid,Fid,DiffLUDB,DiffLUDB (ms),DiffLUDB (min),#SubTandems,objFunc Derivation (aggr ns),objFunc Derivation (aggr ms),objFunc Derivation (aggr min),NLopt wrapper (aggr ns),NLopt wrapper (aggr ms),NLopt wrapper (aggr min),NLP (aggr ns),NLP (aggr ms),NLP (aggr min)
1,0,11369187,11,0,1,6685591,6,0,6873,0,0,2234,0,0
1,16,9620257,9,0,2,912906,0,0,1316886,1,0,2650715,2,0
1,13,11166415,11,0,5,855679,0,0,22162,0,0,3751113,3,0
1,1,561365,0,0,1,117671,0,0,1754,0,0,370,0,0
1,5,2107994,2,0,3,282652,0,0,10289,0,0,55314,0,0
1,12,656484,0,0,1,96632,0,0,1703,0,0,350,0,0
1,9,32467597,32,0,17,2179206,2,0,119504,0,0,16313985,16,0
1,7,744240,0,0,1,133491,0,0,8345,0,0,147578,0,0
1,10,1029576,1,0,3,192654,0,0,10398,0,0,19417,0,0
1,8,682704,0,0,1,76795,0,0,8105,0,0,145543,0,0
1,2,41187,0,0,0,0,0,0,0,0,0,0,0,0
1,6,331052,0,0,1,70382,0,0,852,0,0,401,0,0
1,15,24506,0,0,0,0,0,0,0,0,0,0,0,0
1,14,2036910,2,0,4,307838,0,0,31609,0,0,319142,0,0
1,11,1656364,1,0,5,289514,0,0,30548,0,0,170632,0,0
1,4,4546589,4,0,2,143771,0,0,11081,0,0,3611170,3,0
1,3,1609136,1,0,5,256472,0,0,25559,0,0,166733,0,0
2,21,10132639,10,0,30,1014508,1,0,44495,0,0,3657885,3,0
2,22,41755721,41,0,65,2055465,2,0,140474,0,0,30607101,30,0
2,10,9281401,9,0,22,813535,0,0,56965,0,0,3933668,3,0
2,24,5437714,5,0,27,656554,0,0,60586,0,0,1114725,1,0
2,26,8861442,8,0,25,577745,0,0,63580,0,0,5052690,5,0
2,2,119954880,119,0,85,1796457,1,0,180924,0,0,105660830,105,0
2,8,1717219,1,0,17,231333,0,0,24957,0,0,76227,0,0
2,17,1141065,1,0,9,108352,0,0,13386,0,0,140014,0,0
2,3,5072397,5,0,25,375126,0,0,51898,0,0,2365574,2,0
2,20,100341715,100,0,89,1311285,1,0,155163,0,0,90380863,90,0
2,14,3607804,3,0,19,393268,0,0,32712,0,0,1637860,1,0
2,7,815975,0,0,9,87495,0,0,9046,0,0,8325,0,0
2,12,7427626,7,0,50,557557,0,0,59150,0,0,2814802,2,0
2,13,1177965,1,0,10,120687,0,0,17903,0,0,234652,0,0
2,6,10329031,10,0,34,365357,0,0,22853,0,0,7250935,7,0
2,0,7546919,7,0,50,598599,0,0,64351,0,0,2833304,2,0
2,25,7180872,7,0,27,317695,0,0,44384,0,0,1000939,1,0
2,15,154202744,154,0,52,658726,0,0,51078,0,0,149177754,149,0
2,27,338867,0,0,2,81473,0,0,14627,0,0,10971,0,0
2,23,2735223,2,0,27,261754,0,0,34924,0,0,862480,0,0
2,31,1310925,1,0,14,155650,0,0,17705,0,0,286537,0,0
2,1,570914,0,0,10,67137,0,0,1202,0,0,320,0,0
2,16,1165110,1,0,14,134215,0,0,17231,0,0,232139,0,0
2,28,702130,0,0,11,74591,0,0,1383,0,0,381,0,0
2,30,5328439,5,0,17,200476,0,0,19587,0,0,3623976,3,0
2,32,14300087,14,0,52,583024,0,0,72530,0,0,9909203,9,0
2,9,26753593,26,0,57,692113,0,0,77042,0,0,21606778,21,0
2,4,18693547,18,0,43,580062,0,0,65762,0,0,14927473,14,0
2,29,13677467,13,0,16,151744,0,0,16441,0,0,12478442,12,0
2,18,5562469,5,0,22,247585,0,0,43362,0,0,3513978,3,0
2,11,1497105,1,0,10,88797,0,0,9929,0,0,764328,0,0
2,5,457010,0,0,5,47739,0,0,8869,0,0,88296,0,0
2,19,821164,0,0,10,81482,0,0,9709,0,0,117011,0,0
3,135,1395944847,1395,0,29259,75073166,75,0,4761995,4,0,373036541,373,0
3,13,22564647,22,0,532,879422,0,0,58586,0,0,6701465,6,0
3,22,1022453601,1022,0,13176,25263861,25,0,1521719,1,0,598658273,598,0
3,145,8163389,8,0,228,391540,0,0,30085,0,0,1652049,1,0
3,16,48520558,48,0,1207,1975035,1,0,127317,0,0,14771144,14,0
3,160,20547745,20,0,462,765835,0,0,49381,0,0,7714070,7,0
3,177,1742957,1,0,16,49592,0,0,6511,0,0,1043483,1,0
3,186,41101418,41,0,495,803656,0,0,53632,0,0,27465387,27,0
3,207,49787643,49,0,290,585071,0,0,46423,0,0,40542335,40,0
3,204,1221369385,1221,0,17238,28657707,28,0,1875866,1,0,737565218,737,0
3,143,486962683,486,0,1321,2108949,2,0,124080,0,0,450981925,450,0
3,28,7626660,7,0,243,390647,0,0,31192,0,0,919622,0,0
3,181,1127900281,1127,0,29065,45700676,45,0,3206392,3,0,324465124,324,0
3,91,31766148,31,0,608,971362,0,0,74019,0,0,14771441,14,0
3,168,117041051,117,0,2917,4618287,4,0,325580,0,0,36356096,36,0
3,55,68006938,68,0,738,1196937,1,0,81298,0,0,47247548,47,0
3,52,1159170507,1159,0,21558,35027276,35,0,2300166,2,0,564090817,564,0
3,23,10017105,10,0,271,435856,0,0,33005,0,0,2342675,2,0
3,132,2118444922,2118,0,13699,21737115,21,0,1514951,1,0,1739467873,1739,0
3,121,110841885,110,0,1917,3052170,3,0,213930,0,0,58090743,58,0
3,35,52760,0,0,2,4008,0,0,70,0,0,40,0,0
3,192,18190390,18,0,547,845703,0,0,60388,0,0,3363290,3,0
3,74,18646780,18,0,348,572678,0,0,42437,0,0,8811545,8,0
3,171,51176,0,0,2,3988,0,0,101,0,0,50,0,0
3,212,366803337,366,0,4352,6812182,6,0,467731,0,0,248097233,248,0
3,61,376011050,376,0,9417,14795179,14,0,1059763,1,0,113987766,113,0
3,190,101749390,101,0,483,763532,0,0,48722,0,0,88374314,88,0
3,108,361954730,361,0,610,1027458,1,0,79583,0,0,344148252,344,0
3,226,15667178,15,0,62,125548,0,0,10481,0,0,13708275,13,0
3,187,25465100,25,0,277,458806,0,0,31107,0,0,17706232,17,0
3,98,4234342939,4234,0,66426,104538573,104,0,7256361,7,0,2395691232,2395,0
3,179,21652882,21,0,472,773426,0,0,56706,0,0,8385927,8,0
3,146,521300601,521,0,8458,13445714,13,0,906787,0,0,287574767,287,0
3,138,505441734,505,0,8293,13136712,13,0,891819,0,0,276030549,276,0
3,59,6936963,6,0,172,278842,0,0,21533,0,0,2095691,2,0
3,133,372779893,372,0,6414,10174252,10,0,690577,0,0,195092355,195,0
3,214,657998482,657,0,588,1082607,1,0,75110,0,0,639841240,639,0
3,113,1322171561,1322,0,11485,18417297,18,0,1307830,1,0,997538793,997,0
3,38,400905054,400,0,9670,15431917,15,0,1076585,1,0,129397729,129,0
3,26,261582858,261,0,6445,10277384,10,0,725209,0,0,79946814,79,0
3,130,173122576,173,0,3344,5407714,5,0,391520,0,0,78895678,78,0
3,206,40053528,40,0,892,1444395,1,0,109551,0,0,14956342,14,0
3,128,42604084,42,0,694,1075629,1,0,68235,0,0,23814257,23,0
3,213,341982848,341,0,1722,2809294,2,0,186847,0,0,292330346,292,0
3,25,40894981,40,0,207,393750,0,0,30229,0,0,34433208,34,0
3,222,91282169,91,0,1824,2914312,2,0,205983,0,0,40599161,40,0
3,40,36168,0,0,1,2655,0,0,60,0,0,30,0,0
3,159,10578810,10,0,281,462998,0,0,36297,0,0,2603532,2,0
3,166,21364108,21,0,593,947912,0,0,61472,0,0,5105635,5,0
3,225,37870145,37,0,407,680385,0,0,51293,0,0,26266212,26,0
3,31,18184850,18,0,60,118439,0,0,8199,0,0,16256984,16,0
3,161,2725302587,2725,0,11557,18628990,18,0,1329556,1,0,2397125815,2397,0
3,147,326684,0,0,12,17794,0,0,450,0,0,282,0,0
3,220,7646768,7,0,250,387296,0,0,27927,0,0,850212,0,0
3,95,759279617,759,0,14640,23038880,23,0,1570930,1,0,349974712,349,0
3,203,33836561,33,0,504,836099,0,0,51833,0,0,19354061,19,0
3,195,848916,0,0,27,44882,0,0,4061,0,0,95599,0,0
3,196,31289,0,0,1,2485,0,0,60,0,0,30,0,0
3,46,82795492,82,0,407,695841,0,0,47192,0,0,70907442,70,0
3,18,802799694,802,0,12886,20749628,20,0,1416246,1,0,440360651,440,0
3,218,18689499,18,0,96,172572,0,0,9880,0,0,15694927,15,0
3,82,120450082,120,0,2917,4677069,4,0,321994,0,0,38581569,38,0
3,129,25745105,25,0,694,1072491,1,0,72479,0,0,6916559,6,0
3,122,103134945,103,0,1743,2813352,2,0,196204,0,0,54448858,54,0
3,84,723511,0,0,28,39745,0,0,1022,0,0,662,0,0
3,101,89543500,89,0,879,1438338,1,0,88572,0,0,64534176,64,0
3,41,97501312,97,0,1985,3214506,3,0,230255,0,0,40216273,40,0
3,154,12791840,12,0,337,532089,0,0,36640,0,0,3446526,3,0
3,58,20298265,20,0,515,850871,0,0,67758,0,0,5602059,5,0
3,9,159573641,159,0,2700,4353844,4,0,302596,0,0,84179623,84,0
3,157,10589850,10,0,281,460625,0,0,36767,0,0,2593560,2,0
3,4,99730694,99,0,1925,3121310,3,0,221246,0,0,45425568,45,0
3,65,1709177792,1709,0,35228,55881782,55,0,3820552,3,0,724067879,724,0
3,21,56596,0,0,2,4499,0,0,90,0,0,60,0,0
3,88,47576774,47,0,978,1617701,1,0,120348,0,0,19581060,19,0
3,2,151696,0,0,2,11872,0,0,3448,0,0,11401,0,0
3,164,66733493,66,0,746,1217120,1,0,83118,0,0,45622766,45,0
3,48,1546886971,1546,0,21159,33308883,33,0,2242649,2,0,958638363,958,0
3,12,24237742,24,0,97,187706,0,0,15930,0,0,21092800,21,0
3,219,113154091,113,0,1917,3072851,3,0,210160,0,0,59801543,59,0
3,156,25251950,25,0,619,1001958,1,0,73421,0,0,7732038,7,0
3,72,4055273,4,0,96,160313,0,0,11596,0,0,1315202,1,0
3,229,8780699,8,0,243,384717,0,0,29342,0,0,949159,0,0
3,169,1782507674,1782,0,25103,40120746,40,0,2802198,2,0,1078544926,1078,0
3,79,99317877,99,0,1923,3120976,3,0,221259,0,0,43933557,43,0
3,94,812593435,812,0,11812,18918867,18,0,1268954,1,0,482585200,482,0
