Netid,Fid,DiffLUDB,DiffLUDB (ms),DiffLUDB (min),#SubTandems,objFunc Derivation (aggr ns),objFunc Derivation (aggr ms),objFunc Derivation (aggr min),NLopt wrapper (aggr ns),NLopt wrapper (aggr ms),NLopt wrapper (aggr min),NLP (aggr ns),NLP (aggr ms),NLP (aggr min)
3,78,41954220,41,0,955,1504071,1,0,104086,0,0,15942863,15,0
3,43,39169025,39,0,746,1190782,1,0,81325,0,0,18748832,18,0
3,68,42146630,42,0,1208,1871934,1,0,129363,0,0,9469361,9,0
3,220,7134134,7,0,250,374515,0,0,26540,0,0,553276,0,0
3,184,135201181,135,0,2980,5878421,5,0,322769,0,0,53595713,53,0
3,30,42130470,42,0,1208,1872634,1,0,130623,0,0,9455310,9,0
3,161,1109424236,1109,0,11557,18280406,18,0,1307023,1,0,792549011,792,0
3,67,72027327,72,0,410,647762,0,0,30240,0,0,60949884,60,0
3,203,26715670,26,0,504,817400,0,0,51184,0,0,11572755,11,0
3,75,80661567,80,0,2011,3155013,3,0,230917,0,0,26320499,26,0
3,177,1392547,1,0,16,41604,0,0,6526,0,0,799433,0,0
3,84,700667,0,0,28,38831,0,0,712,0,0,721,0,0
3,103,11104882,11,0,271,425493,0,0,34249,0,0,3671698,3,0
3,116,55138127,55,0,926,1424949,1,0,96577,0,0,30398612,30,0
3,110,94280182,94,0,2679,4155045,4,0,275784,0,0,22102478,22,0
3,139,1253073786,1253,0,17130,26889624,26,0,1814326,1,0,788488557,788,0
3,193,2616080782,2616,0,32352,51059944,51,0,3627479,3,0,1727621246,1727,0
3,182,92072063,92,0,223,441401,0,0,38493,0,0,85083910,85,0
3,40,32591,0,0,1,2715,0,0,30,0,0,30,0,0
3,33,135958331,135,0,2696,4250703,4,0,286632,0,0,62509361,62,0
3,130,143539334,143,0,3344,5309600,5,0,384501,0,0,52390516,52,0
3,150,97762293,97,0,2195,3483250,3,0,242973,0,0,38309940,38,0
3,152,507033,0,0,19,27092,0,0,470,0,0,422,0,0
3,93,140705461,140,0,378,686873,0,0,48851,0,0,129535201,129,0
3,94,647591884,647,0,11812,18623445,18,0,1249462,1,0,326506763,326,0
3,181,1069241033,1069,0,29065,45299154,45,0,3151206,3,0,280484472,280,0
3,81,188925559,188,0,4143,6587507,6,0,442070,0,0,76785910,76,0
3,125,3384708,3,0,123,185133,0,0,12524,0,0,142024,0,0
3,209,35009482,35,0,937,1457683,1,0,87107,0,0,10298225,10,0
3,201,13695059,13,0,342,549642,0,0,42837,0,0,4268187,4,0
3,23,11172510,11,0,271,432545,0,0,33876,0,0,3692279,3,0
3,44,31362629,31,0,778,1320246,1,0,102478,0,0,9579601,9,0
3,97,1254055276,1254,0,17130,26896087,26,0,1819835,1,0,791892714,791,0
3,133,290181364,290,0,6414,10112178,10,0,693676,0,0,115491926,115,0
3,132,966524388,966,0,13699,21578098,21,0,1491073,1,0,595090720,595,0
3,189,76516860,76,0,516,831307,0,0,51922,0,0,62235730,62,0
3,215,900269165,900,0,1775,2818582,2,0,204240,0,0,851937913,851,0
3,51,13407518,13,0,283,454455,0,0,34725,0,0,5586799,5,0
3,61,364582148,364,0,9417,14632294,14,0,1053389,1,0,110025199,110,0
3,121,82587834,82,0,1917,2994016,2,0,208768,0,0,30808667,30,0
3,169,1179394866,1179,0,25103,39453609,39,0,2840586,2,0,494392558,494,0
3,55,41477330,41,0,738,1189792,1,0,87480,0,0,20090939,20,0
3,14,179681702,179,0,3942,6269550,6,0,430360,0,0,72746852,72,0
3,167,114749106,114,0,2688,4185608,4,0,281502,0,0,40732831,40,0
3,25,25298797,25,0,207,392997,0,0,29844,0,0,19064253,19,0
3,102,118074182,118,0,2870,4466542,4,0,303713,0,0,41068691,41,0
3,42,564784007,564,0,14297,22273097,22,0,1544496,1,0,177942183,177,0
3,80,69411943,69,0,1414,2183894,2,0,129727,0,0,31861059,31,0
3,11,23396142,23,0,664,1065625,1,0,82158,0,0,5103906,5,0
3,124,40052365,40,0,748,1193416,1,0,81555,0,0,19527903,19,0
3,205,52392237,52,0,879,1411715,1,0,86069,0,0,27004260,27,0
3,172,337324,0,0,1,9798,0,0,2836,0,0,210084,0,0
3,0,29696539,29,0,291,537662,0,0,44591,0,0,20916202,20,0
3,219,82694996,82,0,1917,3014270,3,0,212472,0,0,30782933,30,0
3,195,755630,0,0,27,42836,0,0,3836,0,0,43963,0,0
3,41,87041681,87,0,1985,3152349,3,0,221826,0,0,32809767,32,0
3,145,8928143,8,0,228,362141,0,0,28867,0,0,2678917,2,0
3,21,43893,0,0,2,3578,0,0,40,0,0,40,0,0
3,108,88298984,88,0,610,1031186,1,0,81618,0,0,70854743,70,0
3,191,387441610,387,0,8293,13137793,13,0,901577,0,0,161602483,161,0
3,120,373470505,373,0,7956,12580303,12,0,870012,0,0,156651384,156,0
3,185,384660876,384,0,9495,14767910,14,0,1012798,1,0,127343008,127,0
3,105,3550050,3,0,21,55665,0,0,7513,0,0,2704693,2,0
3,223,6540978,6,0,19,52546,0,0,6662,0,0,5782203,5,0
3,157,9347982,9,0,281,450288,0,0,35393,0,0,1645521,1,0
3,1,861940491,861,0,1775,2818936,2,0,205199,0,0,813603117,813,0
3,95,673576007,673,0,14640,22737661,22,0,1559420,1,0,277650014,277,0
3,31,13283456,13,0,60,116723,0,0,9309,0,0,10138758,10,0
3,56,10672358,10,0,303,463026,0,0,29086,0,0,2586210,2,0
3,166,28032103,28,0,593,915754,0,0,62333,0,0,12200476,12,0
3,64,365354055,365,0,9417,14748467,14,0,1048950,1,0,108921341,108,0
3,63,516596627,516,0,13532,21198151,21,0,1515597,1,0,150230572,150,0
3,58,18891100,18,0,515,834487,0,0,67169,0,0,4692974,4,0
3,198,2471783,2,0,54,94637,0,0,7445,0,0,1001581,1,0
3,29,140549563,140,0,3283,5184820,5,0,363267,0,0,51794153,51,0
3,127,395873,0,0,12,22701,0,0,3607,0,0,45017,0,0
3,62,28594,0,0,1,2444,0,0,40,0,0,20,0,0
3,206,37148731,37,0,892,1418632,1,0,105564,0,0,12888732,12,0
3,214,341861678,341,0,588,1009030,1,0,69651,0,0,325035971,325,0
3,46,55887994,55,0,407,673930,0,0,51856,0,0,44448480,44,0
3,160,19035431,19,0,462,714843,0,0,49687,0,0,6548955,6,0
3,117,131776563,131,0,3237,5002057,5,0,347276,0,0,45099804,45,0
3,15,83844514,83,0,1901,2998640,2,0,215277,0,0,31928985,31,0
3,16,45041257,45,0,1207,3117791,3,0,130255,0,0,11089979,11,0
3,149,1013360010,1013,0,16644,26395238,26,0,1815067,1,0,560389467,560,0
3,49,189156,0,0,2,10099,0,0,3907,0,0,58320,0,0
3,91,24737653,24,0,608,960561,0,0,72030,0,0,7991005,7,0
3,72,3930144,3,0,96,153196,0,0,11144,0,0,1306323,1,0
3,50,461352900,461,0,12559,19574750,19,0,1385106,1,0,120194561,120,0
3,90,149797207,149,0,2914,4599254,4,0,328147,0,0,71096350,71,0
3,115,97373150,97,0,2307,3654639,3,0,256680,0,0,34868326,34,0
3,153,356981,0,0,11,21170,0,0,3706,0,0,36320,0,0
3,92,120134150,120,0,2700,5549684,5,0,295785,0,0,45705273,45,0
3,10,29110779,29,0,407,667732,0,0,52062,0,0,17859115,17,0
3,207,29662245,29,0,290,541513,0,0,44960,0,0,20903296,20,0
3,168,106408214,106,0,2917,4570652,4,0,317802,0,0,27274949,27,0
3,71,301556,0,0,12,17575,0,0,291,0,0,311,0,0
3,225,30441748,30,0,407,676431,0,0,53521,0,0,17907605,17,0
3,100,1248826,1,0,16,40757,0,0,6373,0,0,665400,0,0
3,96,424703198,424,0,10792,16850894,16,0,1199863,1,0,130772331,130,0
3,174,141040295,141,0,3283,5191379,5,0,364788,0,0,51983516,51,0
3,148,42769759,42,0,445,730438,0,0,58377,0,0,30463883,30,0
3,17,7821454,7,0,20,57677,0,0,6943,0,0,7021400,7,0
3,213,291021006,291,0,1722,2738408,2,0,187010,0,0,243917653,243,0
3,137,81869295,81,0,2069,3218517,3,0,224717,0,0,26334483,26,0
3,86,915991083,915,0,16870,26600188,26,0,1817700,1,0,459008894,459,0
3,156,25296714,25,0,619,982379,0,0,73022,0,0,8358805,8,0
3,128,23298700,23,0,694,1059433,1,0,67644,0,0,5065968,5,0
3,60,24580037,24,0,608,952766,0,0,73674,0,0,7945426,7,0
3,212,192782932,192,0,4352,6783357,6,0,468408,0,0,74714939,74,0
3,162,590879162,590,0,14707,22865221,22,0,1578416,1,0,192546980,192,0
3,73,42161397,42,0,1208,1866620,1,0,135722,0,0,9457165,9,0
3,77,4344932,4,0,40,83374,0,0,7735,0,0,3007908,3,0
3,35,45606,0,0,2,4037,0,0,40,0,0,50,0,0
3,20,608059037,608,0,13039,20537792,20,0,1405686,1,0,253149220,253,0
3,109,330496094,330,0,3150,4896487,4,0,323447,0,0,245051103,245,0
3,89,12070345,12,0,332,525066,0,0,37560,0,0,3009435,3,0
3,2,4142944,4,0,2,10088,0,0,2595,0,0,4013561,4,0
3,87,401495346,401,0,8583,13506099,13,0,928808,0,0,169625987,169,0
3,183,19503761,19,0,473,747843,0,0,55299,0,0,6635751,6,0
3,69,26724235,26,0,408,657930,0,0,52057,0,0,15443318,15,0
3,13,17734627,17,0,532,823164,0,0,54079,0,0,3580795,3,0
3,53,421973,0,0,2,11382,0,0,2865,0,0,287520,0,0
3,57,776213607,776,0,15534,24065858,24,0,1657757,1,0,357948628,357,0
3,113,696516504,696,0,11485,18116529,18,0,1299349,1,0,382530896,382,0
3,200,399066502,399,0,10550,16300729,16,0,1115824,1,0,114275154,114,0
3,45,232797022,232,0,5689,8823493,8,0,602609,0,0,78016536,78,0
3,114,13105259,13,0,62,127289,0,0,8466,0,0,11213325,11,0
3,106,132096532,132,0,3237,5042249,5,0,350555,0,0,45196467,45,0
3,12,16317967,16,0,97,176653,0,0,15172,0,0,13338390,13,0
3,79,91218186,91,0,1923,3043949,3,0,218800,0,0,37281523,37,0
3,142,25130771,25,0,547,843009,0,0,60043,0,0,10482984,10,0
3,59,5993649,5,0,172,274219,0,0,21797,0,0,1268249,1,0
3,34,1211195,1,0,42,67377,0,0,7103,0,0,82513,0,0
3,199,24750098,24,0,538,837332,0,0,54798,0,0,10380175,10,0
3,197,796101837,796,0,16126,25585579,25,0,1756954,1,0,358002385,358,0
3,141,52309861,52,0,1259,2003515,2,0,145534,0,0,17881085,17,0
3,98,3145521061,3145,0,66426,104087334,104,0,7232279,7,0,1339787749,1339,0
3,28,11104432,11,0,243,380269,0,0,29819,0,0,4591487,4,0
3,65,1481859857,1481,0,35228,54898831,54,0,3789831,3,0,526540159,526,0
3,52,1056420572,1056,0,21558,33370530,33,0,2276936,2,0,474418923,474,0
3,5,982307860,982,0,22093,34255408,34,0,2341836,2,0,385080377,385,0
3,155,55033566,55,0,1226,1938310,1,0,136098,0,0,21828407,21,0
3,6,120356184,120,0,2700,4267114,4,0,299416,0,0,46005980,46,0
3,26,244206403,244,0,6445,10100366,10,0,709283,0,0,68207256,68,0
3,163,92073,0,0,2,4128,0,0,50,0,0,40,0,0
3,118,1340809,1,0,45,71304,0,0,7202,0,0,92233,0,0
3,179,19872933,19,0,472,746572,0,0,55611,0,0,6972829,6,0
3,218,11814937,11,0,96,169071,0,0,9077,0,0,8983622,8,0
3,164,39223927,39,0,746,1182792,1,0,79980,0,0,18777979,18,0
3,8,8417684,8,0,229,358922,0,0,24780,0,0,2164048,2,0
3,36,41716680,41,0,965,1526875,1,0,98434,0,0,15973574,15,0
3,158,408708,0,0,12,22404,0,0,3447,0,0,54602,0,0
3,170,7790505,7,0,242,385789,0,0,31424,0,0,1098426,1,0
3,3,77420154,77,0,2010,3128865,3,0,219291,0,0,23456700,23,0
3,229,11123356,11,0,243,385898,0,0,28968,0,0,4603820,4,0
3,24,48682466,48,0,1232,3144638,3,0,140736,0,0,13986851,13,0
3,39,90766397,90,0,2235,3540955,3,0,259367,0,0,29946777,29,0
3,171,45816,0,0,2,3947,0,0,60,0,0,60,0,0
3,227,720867820,720,0,17580,27641799,27,0,1979354,1,0,240865228,240,0
3,74,14455396,14,0,348,562816,0,0,41850,0,0,4783653,4,0
3,210,36810243,36,0,893,1420624,1,0,107583,0,0,12494291,12,0
3,190,152797510,152,0,483,758665,0,0,48180,0,0,139648445,139,0
3,202,384272363,384,0,1748,2748533,2,0,201596,0,0,336901619,336,0
3,18,603823286,603,0,12886,20329122,20,0,1400721,1,0,255262291,255,0
3,4,88241983,88,0,1925,3051523,3,0,215287,0,0,35612417,35,0
3,101,52276147,52,0,879,1411520,1,0,87118,0,0,27013069,27,0
3,192,25126954,25,0,547,850038,0,0,59113,0,0,10488944,10,0
3,19,34100002,34,0,615,1011291,1,0,71398,0,0,17111998,17,0
3,228,83919403,83,0,1901,3029863,3,0,214089,0,0,31855298,31,0
3,216,4711210,4,0,121,184924,0,0,11873,0,0,1468428,1,0
3,154,11554707,11,0,337,517888,0,0,36308,0,0,2477844,2,0
3,178,19503068,19,0,473,740853,0,0,53769,0,0,6619934,6,0
3,131,1076276875,1076,0,28879,44988229,44,0,3131782,3,0,291678789,291,0
3,38,372557614,372,0,9670,15184181,15,0,1078939,1,0,109313871,109,0
3,194,39294258,39,0,746,1197358,1,0,82295,0,0,18800024,18,0
3,111,183146182,183,0,5135,7918683,7,0,554938,0,0,43426574,43,0
3,88,40590885,40,0,978,1580537,1,0,121701,0,0,13637346,13,0
3,211,70813,0,0,2,3706,0,0,40,0,0,50,0,0
3,123,399920158,399,0,10494,16307894,16,0,1138525,1,0,113811967,113,0
3,122,74118820,74,0,1743,2754035,2,0,194726,0,0,26903176,26,0
3,217,143837656,143,0,3344,5308913,5,0,395350,0,0,52492361,52,0
3,165,25839,0,0,1,2524,0,0,30,0,0,20,0,0
3,85,684059175,684,0,12894,20561172,20,0,1419790,1,0,331584300,331,0
3,144,54709739,54,0,407,673735,0,0,48096,0,0,43208163,43,0
3,119,131999466,131,0,3237,5005789,5,0,348763,0,0,45148290,45,0
3,48,1367026687,1367,0,21159,32832451,32,0,2230221,2,0,794201545,794,0
3,126,26171607,26,0,607,938378,0,0,67916,0,0,10003229,10,0
3,176,1254348626,1254,0,17130,27000470,27,0,1820341,1,0,790933321,790,0
3,135,1063952994,1063,0,29259,45714501,45,0,3140196,3,0,272348106,272,0
3,187,17021968,17,0,277,451301,0,0,32553,0,0,8230967,8,0
3,222,71807589,71,0,1824,2880422,2,0,205406,0,0,22639235,22,0
3,82,106744702,106,0,2917,4581748,4,0,321796,0,0,27456756,27,0
3,138,389273672,389,0,8293,13162537,13,0,905677,0,0,163248059,163,0
3,66,34517616,34,0,881,1378653,1,0,99565,0,0,10763913,10,0
3,224,11536311,11,0,312,507016,0,0,41280,0,0,2854497,2,0
3,37,5777675,5,0,22,56499,0,0,6853,0,0,4980637,4,0
3,180,77450369,77,0,2010,3146481,3,0,221547,0,0,23312405,23,0
3,151,8447199,8,0,229,354864,0,0,25432,0,0,2174522,2,0
3,22,619615125,619,0,13176,22170944,22,0,1429345,1,0,259783749,259,0
3,104,222523313,222,0,1533,2464706,2,0,156209,0,0,180368046,180,0
3,186,39728866,39,0,495,772868,0,0,54515,0,0,26386908,26,0
3,54,864304819,864,0,1775,2812963,2,0,208022,0,0,815886115,815,0
3,140,99737,0,0,2,4870,0,0,60,0,0,50,0,0
3,9,118900257,118,0,2700,4246278,4,0,292494,0,0,46004941,46,0
3,27,26703225,26,0,496,764745,0,0,53298,0,0,13406462,13,0
3,136,2070980916,2070,0,50053,79235674,79,0,5384864,5,0,715799330,715,0
3,112,52762059,52,0,1264,2013455,2,0,149312,0,0,18052257,18,0
3,129,22257011,22,0,694,1053959,1,0,67394,0,0,3928712,3,0
3,196,26530,0,0,1,2294,0,0,20,0,0,30,0,0
3,7,22652,0,0,1,1913,0,0,30,0,0,20,0,0
3,99,208286989,208,0,4179,6569601,6,0,468700,0,0,93619963,93,0
3,143,137042058,137,0,1321,2043918,2,0,119823,0,0,101742025,101,0
3,76,1235081,1,0,42,69049,0,0,7612,0,0,107871,0,0
3,83,2620355289,2620,0,32352,52290714,52,0,3643937,3,0,1731375929,1731,0
3,47,57013667,57,0,1062,1724965,1,0,131542,0,0,27670903,27,0
3,32,27410162,27,0,620,971244,0,0,72474,0,0,10441126,10,0
5,3,80140,0,0,2,8094,0,0,91,0,0,60,0,0
5,8,745450,0,0,6,38621,0,0,8497,0,0,442891,0,0
5,9,112191,0,0,1,7524,0,0,3026,0,0,53570,0,0
5,0,98605,0,0,1,6482,0,0,2275,0,0,47679,0,0
5,7,653939,0,0,5,24886,0,0,5261,0,0,460174,0,0
5,1,91402,0,0,2,7714,0,0,2495,0,0,20249,0,0
5,6,94818,0,0,2,7304,0,0,2454,0,0,35046,0,0
5,2,803359,0,0,2,10951,0,0,2614,0,0,722959,0,0
5,10,86172,0,0,2,6924,0,0,2625,0,0,30176,0,0
5,16,89919,0,0,5,8677,0,0,120,0,0,121,0,0
5,13,26989383,26,0,3,18947,0,0,3195,0,0,26839993,26,0
5,14,20849,0,0,1,2845,0,0,30,0,0,20,0,0
5,12,92173,0,0,1,6783,0,0,2996,0,0,49693,0,0
5,11,103955,0,0,6,9219,0,0,140,0,0,150,0,0
5,5,43662525,43,0,25,94520,0,0,19967,0,0,42806255,42,0
5,15,92043,0,0,2,7645,0,0,3026,0,0,32581,0,0
5,4,97423,0,0,3,8156,0,0,2595,0,0,27682,0,0
6,26,1841649,1,0,23,67127,0,0,11870,0,0,1185296,1,0
6,17,469953,0,0,12,28010,0,0,5501,0,0,186331,0,0
6,2,1109153,1,0,7,14509,0,0,3306,0,0,943702,0,0
6,19,920940,0,0,11,37913,0,0,9538,0,0,538150,0,0
6,21,3997059,3,0,18,51956,0,0,6682,0,0,3485949,3,0
6,8,998877,0,0,1,5350,0,0,2505,0,0,941949,0,0
6,23,624753830,624,0,119,349895,0,0,52267,0,0,621393511,621,0
6,15,576553,0,0,7,21359,0,0,3669,0,0,368792,0,0
6,24,363603,0,0,8,19286,0,0,3416,0,0,168396,0,0
6,5,7962358,7,0,7,23364,0,0,3376,0,0,7751532,7,0
6,13,292439,0,0,7,19456,0,0,5260,0,0,82124,0,0
6,18,11389295,11,0,23,62739,0,0,7081,0,0,10755096,10,0
6,0,10418572,10,0,72,204484,0,0,45334,0,0,8320915,8,0
6,3,473079,0,0,12,28013,0,0,5360,0,0,187954,0,0
6,22,10961483,10,0,28,80302,0,0,15638,0,0,10163143,10,0
6,4,989428,0,0,4,22441,0,0,5440,0,0,768945,0,0
6,1,1012973,1,0,12,42952,0,0,9929,0,0,580820,0,0
6,7,2570378,2,0,28,73187,0,0,17715,0,0,1799059,1,0
6,6,96311,0,0,5,7595,0,0,110,0,0,110,0,0
6,9,19617,0,0,1,1814,0,0,20,0,0,30,0,0
6,25,4054768,4,0,41,118823,0,0,24699,0,0,2796442,2,0
6,12,26715637,26,0,15,57246,0,0,8565,0,0,26172849,26,0
6,10,10438760,10,0,72,206158,0,0,45004,0,0,8342231,8,0
6,11,471917,0,0,12,27761,0,0,5450,0,0,185187,0,0
6,14,3252080,3,0,51,141817,0,0,34235,0,0,1797248,1,0
6,16,34465496,34,0,144,361839,0,0,69409,0,0,30748332,30,0
6,20,616418,0,0,9,22332,0,0,3416,0,0,399961,0,0
7,0,100589,0,0,1,7795,0,0,3125,0,0,38092,0,0
7,2,274015,0,0,1,9879,0,0,2454,0,0,207811,0,0
7,1,38132,0,0,2,3526,0,0,60,0,0,50,0,0
7,3,19417,0,0,1,1743,0,0,30,0,0,31,0,0
8,247,1096038904,1096,0,26704,40327275,40,0,2714991,2,0,437925137,437,0
8,238,156296117,156,0,2862,4538043,4,0,384222,0,0,84400710,84,0
8,169,6061347,6,0,141,218840,0,0,16039,0,0,2508944,2,0
8,48,74909666,74,0,1395,2226519,2,0,189484,0,0,39849255,39,0
8,186,1131988648,1131,0,21281,32015756,32,0,2135857,2,0,613342919,613,0
8,86,277297188,277,0,8004,11634217,11,0,639910,0,0,87212316,87,0
8,277,372604593,372,0,8995,13618640,13,0,941199,0,0,151120852,151,0
8,13,32643745,32,0,728,1119582,1,0,84585,0,0,13106317,13,0
8,28,117121143,117,0,1466,2350949,2,0,204630,0,0,80065266,80,0
8,224,93879221,93,0,2360,3552162,3,0,240448,0,0,36316102,36,0
8,57,36914267,36,0,718,1131970,1,0,100589,0,0,18984621,18,0
8,159,6481767,6,0,170,272139,0,0,29182,0,0,2224058,2,0
8,151,33654934,33,0,705,1109187,1,0,92898,0,0,16003917,16,0
8,129,98860499,98,0,1950,3086550,3,0,255757,0,0,49918884,49,0
8,233,11187706,11,0,320,461305,0,0,23148,0,0,3569265,3,0
8,1,45100927,45,0,871,1405862,1,0,120840,0,0,23081542,23,0
8,72,15015437,15,0,336,526961,0,0,45731,0,0,6536544,6,0
8,254,145083833,145,0,2822,4473138,4,0,372330,0,0,74164919,74,0
8,140,2369775464,2369,0,29504,42625019,42,0,2194685,2,0,1669049742,1669,0
8,221,196770,0,0,8,13244,0,0,191,0,0,251,0,0
8,71,291740491,291,0,2468,4095518,4,0,392897,0,0,228057399,228,0
8,204,658781598,658,0,15416,22052015,22,0,1083577,1,0,293208621,293,0
8,2,821253,0,0,10,32823,0,0,6452,0,0,411502,0,0
8,263,34595010,34,0,704,1116506,1,0,93207,0,0,16782292,16,0
8,240,51382267,51,0,1232,1763090,1,0,62768,0,0,22005998,22,0
8,250,29779944,29,0,945,1360712,1,0,72523,0,0,7250188,7,0
8,275,77940679,77,0,1338,2286423,2,0,244742,0,0,42875695,42,0
8,108,185725130,185,0,3689,5930395,5,0,533198,0,0,92478418,92,0
8,220,35043362,35,0,729,1132854,1,0,101308,0,0,16816370,16,0
8,23,996792169,996,0,19417,28070317,28,0,1458824,1,0,535272233,535,0
8,207,22159278,22,0,516,814803,0,0,71854,0,0,9195795,9,0
8,165,9726852,9,0,195,333984,0,0,36589,0,0,4632957,4,0
8,137,175469716,175,0,4160,6301411,6,0,448476,0,0,72414185,72,0
8,21,11966830,11,0,184,306113,0,0,27388,0,0,7200004,7,0
8,190,1136530317,1136,0,3820,6115710,6,0,526760,0,0,1040089025,1040,0
8,37,183197141,183,0,1964,3381914,3,0,360329,0,0,130183069,130,0
8,211,87737102,87,0,1384,2204110,2,0,191201,0,0,52814513,52,0
8,271,45042675,45,0,1141,1658335,1,0,82280,0,0,17863725,17,0
8,109,4797071613,4797,0,12919,20724775,20,0,1864137,1,0,4469688726,4469,0
8,170,428793562,428,0,13190,18684241,18,0,894602,0,0,119812922,119,0
8,208,35003025,35,0,704,1122749,1,0,95918,0,0,17189140,17,0
8,82,156590878,156,0,2865,4554007,4,0,390992,0,0,84503926,84,0
8,255,41350159,41,0,1231,1776804,1,0,92454,0,0,12132609,12,0
8,103,8505778,8,0,171,264564,0,0,17095,0,0,4286203,4,0
8,164,3425966,3,0,12,43793,0,0,6384,0,0,2928321,2,0
8,249,372545073,372,0,8995,13557572,13,0,942101,0,0,150774310,150,0
