Netid,Fid,DiffLUDB,DiffLUDB (ms),DiffLUDB (min),#SubTandems,objFunc Derivation (aggr ns),objFunc Derivation (aggr ms),objFunc Derivation (aggr min),NLopt wrapper (aggr ns),NLopt wrapper (aggr ms),NLopt wrapper (aggr min),NLP (aggr ns),NLP (aggr ms),NLP (aggr min)
1,0,11699435,11,0,1,6834973,6,0,7043,0,0,2274,0,0
1,16,9722956,9,0,2,939734,0,0,1291876,1,0,2710489,2,0
1,13,10426045,10,0,5,777740,0,0,24196,0,0,3093078,3,0
1,1,588575,0,0,1,114415,0,0,8206,0,0,410,0,0
1,5,2241238,2,0,3,315092,0,0,11882,0,0,67126,0,0
1,12,589818,0,0,1,83296,0,0,1673,0,0,391,0,0
1,9,32603293,32,0,17,2398804,2,0,127982,0,0,18777155,18,0
1,7,768834,0,0,1,126037,0,0,8756,0,0,134823,0,0
1,10,1071131,1,0,3,177253,0,0,9909,0,0,16390,0,0
1,8,696678,0,0,1,106169,0,0,8216,0,0,124894,0,0
1,2,43061,0,0,0,0,0,0,0,0,0,0,0,0
1,6,235412,0,0,1,34856,0,0,811,0,0,421,0,0
1,15,25528,0,0,0,0,0,0,0,0,0,0,0,0
1,14,2368306,2,0,4,274535,0,0,31390,0,0,228027,0,0
1,11,1724228,1,0,5,322003,0,0,26981,0,0,148660,0,0
1,4,1420447,1,0,2,173104,0,0,10671,0,0,469461,0,0
1,3,1594584,1,0,5,234200,0,0,25199,0,0,151613,0,0
2,21,12623821,12,0,30,990052,0,0,44962,0,0,5806532,5,0
2,22,17853771,17,0,65,2003631,2,0,133433,0,0,6326741,6,0
2,10,5672240,5,0,22,706556,0,0,54309,0,0,1621734,1,0
2,24,3801357,3,0,27,602301,0,0,56898,0,0,488998,0,0
2,26,4189916,4,0,25,489328,0,0,64419,0,0,1322166,1,0
2,2,73249958,73,0,85,1857094,1,0,185239,0,0,59005239,59,0
2,8,1422130,1,0,17,186270,0,0,24417,0,0,100268,0,0
