Netid,Fid,DiffLUDB,DiffLUDB (ms),DiffLUDB (min),#SubTandems,objFunc Derivation (aggr ns),objFunc Derivation (aggr ms),objFunc Derivation (aggr min),NLopt wrapper (aggr ns),NLopt wrapper (aggr ms),NLopt wrapper (aggr min),NLP (aggr ns),NLP (aggr ms),NLP (aggr min)
3,21,47860,0,0,2,4258,0,0,60,0,0,50,0,0
3,28,7231339,7,0,243,372724,0,0,29712,0,0,699947,0,0
3,17,13333692,13,0,20,59434,0,0,7725,0,0,12526461,12,0
3,155,67834071,67,0,1226,1960123,1,0,143190,0,0,32817048,32,0
3,206,37444630,37,0,892,1409295,1,0,107960,0,0,12881062,12,0
3,34,1221962,1,0,42,67671,0,0,7044,0,0,90680,0,0
3,112,68925116,68,0,1264,2023590,2,0,155594,0,0,33852566,33,0
3,229,7304536,7,0,243,377641,0,0,29917,0,0,744632,0,0
3,126,18539004,18,0,607,936553,0,0,67685,0,0,2242676,2,0
3,162,718563258,718,0,14707,22857033,22,0,1613455,1,0,318177214,318,0
3,12,16803656,16,0,97,179186,0,0,15896,0,0,13774042,13,0
3,118,1363607,1,0,45,72537,0,0,7453,0,0,99458,0,0
3,19,45585059,45,0,615,996304,0,0,74458,0,0,28393764,28,0
3,173,45543882,45,0,615,1007492,1,0,75879,0,0,28354366,28,0
3,65,1680031024,1680,0,35228,54966216,54,0,3909109,3,0,720768599,720,0
3,135,1231890905,1231,0,29259,45657654,45,0,3240409,3,0,431642712,431,0
3,56,11809690,11,0,303,464806,0,0,29715,0,0,3617386,3,0
3,117,151379466,151,0,3237,5046108,5,0,354648,0,0,63732291,63,0
3,159,10698367,10,0,281,458266,0,0,38488,0,0,2879791,2,0
3,221,21160201,21,0,549,867238,0,0,69168,0,0,5944056,5,0
3,185,416121070,416,0,9495,14744110,14,0,1057490,1,0,155747031,155,0
3,224,14554709,14,0,312,505110,0,0,42729,0,0,5811619,5,0
3,225,37320995,37,0,407,667830,0,0,54859,0,0,25972693,25,0
3,93,53327538,53,0,378,681497,0,0,52057,0,0,42054488,42,0
3,156,25624428,25,0,619,974972,0,0,76309,0,0,8537005,8,0
3,223,11535916,11,0,19,54903,0,0,7255,0,0,10766436,10,0
3,113,758218336,758,0,11485,19379950,19,0,1326169,1,0,438280656,438,0
3,203,37010179,37,0,504,817904,0,0,52936,0,0,22865758,22,0
3,14,214632453,214,0,3942,6318577,6,0,441545,0,0,106588183,106,0
3,178,27442050,27,0,473,741114,0,0,56668,0,0,14419874,14,0
3,66,40836745,40,0,881,1370661,1,0,101989,0,0,16859901,16,0
3,183,27394019,27,0,473,748724,0,0,57227,0,0,14381969,14,0
3,133,340718592,340,0,6414,10159437,10,0,713968,0,0,165471899,165,0
3,191,472169852,472,0,8293,13111853,13,0,935758,0,0,245564979,245,0
3,161,1247721300,1247,0,11557,18320272,18,0,1351973,1,0,928351852,928,0
3,129,23006978,23,0,694,1058673,1,0,67479,0,0,4538024,4,0
3,35,45035,0,0,2,3638,0,0,50,0,0,50,0,0
3,48,1400627297,1400,0,21159,32791863,32,0,2276447,2,0,826704777,826,0
3,43,52777150,52,0,746,1187339,1,0,87196,0,0,32213989,32,0
3,0,42119520,42,0,291,541097,0,0,48811,0,0,33264980,33,0
3,26,290981675,290,0,6445,10055628,10,0,736788,0,0,113940924,113,0
3,205,48040891,48,0,879,1414552,1,0,88057,0,0,23742033,23,0
3,37,7421425,7,0,22,58138,0,0,7066,0,0,6610247,6,0
3,121,100044414,100,0,1917,3019508,3,0,216743,0,0,47696750,47,0
3,187,21140391,21,0,277,445975,0,0,31795,0,0,13463249,13,0
3,209,35563893,35,0,937,1419629,1,0,87403,0,0,10772221,10,0
3,226,16007906,16,0,62,121575,0,0,8616,0,0,14147145,14,0
3,23,10623477,10,0,271,428503,0,0,34595,0,0,3098638,3,0
3,6,143209740,143,0,2700,4274620,4,0,298955,0,0,69551930,69,0
3,176,1379359259,1379,0,17130,26993903,26,0,1861554,1,0,913037775,913,0
3,152,531621,0,0,19,28994,0,0,501,0,0,460,0,0
3,68,52251047,52,0,1208,1881505,1,0,136013,0,0,19387972,19,0
3,77,3688949,3,0,40,84206,0,0,8707,0,0,2333153,2,0
3,199,25363383,25,0,538,844639,0,0,53819,0,0,10885967,10,0
3,78,60456119,60,0,955,1557333,1,0,113863,0,0,32781030,32,0
3,29,165502740,165,0,3283,5170480,5,0,376142,0,0,75679862,75,0
3,179,27833575,27,0,472,752767,0,0,57595,0,0,14826088,14,0
3,4,110390714,110,0,1925,3099373,3,0,224486,0,0,56162982,56,0
3,31,9162485,9,0,60,114373,0,0,8179,0,0,7280619,7,0
3,11,27455814,27,0,664,1069941,1,0,83415,0,0,8935158,8,0
3,85,751290408,751,0,12894,20481758,20,0,1449557,1,0,397566210,397,0
3,182,97564138,97,0,223,453508,0,0,42015,0,0,90519442,90,0
3,103,10577389,10,0,271,429692,0,0,35548,0,0,3074352,3,0
3,73,52161659,52,0,1208,1870214,1,0,138793,0,0,19346436,19,0
3,148,55813637,55,0,445,711546,0,0,51444,0,0,43488014,43,0
3,42,634114410,634,0,14297,22302577,22,0,1573806,1,0,244922164,244,0
3,130,149421513,149,0,3344,5326413,5,0,400778,0,0,57184733,57,0
3,95,1015565963,1015,0,14640,22640393,22,0,1601986,1,0,618345976,618,0
3,1,548531182,548,0,1775,2812511,2,0,213860,0,0,499749751,499,0
3,15,108259959,108,0,1901,2994375,2,0,224286,0,0,55997568,55,0
3,75,75575459,75,0,2011,3163158,3,0,239343,0,0,20651264,20,0
3,83,3101941560,3101,0,32352,51100542,51,0,3747273,3,0,2209105156,2209,0
3,90,169148544,169,0,2914,4604391,4,0,334388,0,0,88420598,88,0
3,94,736310600,736,0,11812,18677473,18,0,1300198,1,0,411935207,411,0
3,40,33022,0,0,1,2785,0,0,20,0,0,30,0,0
3,20,709245487,709,0,13039,20615849,20,0,1443537,1,0,351359864,351,0
3,211,77245,0,0,2,4288,0,0,60,0,0,50,0,0
3,89,15271378,15,0,332,531952,0,0,41417,0,0,4958205,4,0
3,166,21406040,21,0,593,913064,0,0,61897,0,0,5481978,5,0
3,70,114402851,114,0,2679,4156163,4,0,288942,0,0,41882013,41,0
3,188,300013874,300,0,6785,11761569,11,0,784103,0,0,113475705,113,0
3,57,727303585,727,0,15534,24077915,24,0,1709434,1,0,305226034,305,0
3,114,17278365,17,0,62,122793,0,0,9747,0,0,15395161,15,0
3,165,25889,0,0,1,2665,0,0,30,0,0,30,0,0
3,120,444204132,444,0,7956,12613969,12,0,892237,0,0,225904629,225,0
3,144,63648334,63,0,407,686320,0,0,51314,0,0,51805485,51,0
3,16,54260106,54,0,1207,1873261,1,0,132290,0,0,21447783,21,0
3,153,444127,0,0,11,21220,0,0,3987,0,0,111610,0,0
3,2,135205,0,0,2,10310,0,0,2966,0,0,10259,0,0
3,141,70303928,70,0,1259,1998146,1,0,152983,0,0,35668955,35,0
3,149,1148961586,1148,0,16644,27438735,27,0,1848194,1,0,692581361,692,0
3,97,1382476804,1382,0,17130,26967722,26,0,1865001,1,0,912683765,912,0
3,157,10632042,10,0,281,451204,0,0,37291,0,0,2844250,2,0
3,167,127225662,127,0,2688,4136762,4,0,292637,0,0,54356933,54,0
3,228,109563772,109,0,1901,3028331,3,0,225182,0,0,57165542,57,0
3,62,30087,0,0,1,2424,0,0,20,0,0,30,0,0
3,36,40327419,40,0,965,1484600,1,0,100394,0,0,14440979,14,0
3,193,3101936754,3101,0,32352,51011143,51,0,3754139,3,0,2211860172,2211,0
3,210,36933757,36,0,893,1425845,1,0,109552,0,0,12396962,12,0
3,174,165401604,165,0,3283,5160005,5,0,374843,0,0,75664469,75,0
3,3,92097732,92,0,2010,3118892,3,0,223652,0,0,37568089,37,0
5,9,129334,0,0,1,8957,0,0,3386,0,0,63239,0,0
5,11,116960,0,0,6,10660,0,0,170,0,0,140,0,0
5,3,44013,0,0,2,3668,0,0,50,0,0,40,0,0
5,1,112693,0,0,2,8336,0,0,3316,0,0,38413,0,0
5,2,920503,0,0,2,11360,0,0,2726,0,0,840642,0,0
5,13,17732991,17,0,3,20318,0,0,3367,0,0,17577839,17,0
5,6,112081,0,0,2,8306,0,0,2976,0,0,42249,0,0
5,5,97648323,97,0,25,99821,0,0,15279,0,0,96776860,96,0
5,12,94097,0,0,1,8165,0,0,3076,0,0,43231,0,0
5,8,677626,0,0,6,22292,0,0,5730,0,0,464415,0,0
5,10,80201,0,0,2,8566,0,0,3046,0,0,20338,0,0
5,15,95580,0,0,2,6854,0,0,2384,0,0,38813,0,0
5,4,109937,0,0,3,8827,0,0,2554,0,0,35327,0,0
5,16,89349,0,0,5,7965,0,0,110,0,0,141,0,0
5,7,907689,0,0,5,24978,0,0,6132,0,0,712992,0,0
5,14,23815,0,0,1,2375,0,0,30,0,0,30,0,0
5,0,127420,0,0,1,6312,0,0,3136,0,0,75472,0,0
6,1,1527987,1,0,12,47831,0,0,10830,0,0,1037824,1,0
6,0,15494717,15,0,72,211966,0,0,45889,0,0,13334138,13,0
6,3,438215,0,0,12,29348,0,0,6412,0,0,134994,0,0
6,15,595772,0,0,7,20899,0,0,3347,0,0,388541,0,0
6,24,484703,0,0,8,21349,0,0,3527,0,0,278494,0,0
6,7,1799790,1,0,28,75966,0,0,18006,0,0,1010282,1,0
6,4,1184140,1,0,4,23005,0,0,5670,0,0,958556,0,0
6,18,9928506,9,0,23,63634,0,0,7373,0,0,9282267,9,0
6,17,435640,0,0,12,28785,0,0,6231,0,0,138931,0,0
6,13,346241,0,0,7,19106,0,0,5441,0,0,131017,0,0
6,2,160102,0,0,7,14238,0,0,3347,0,0,4668,0,0
6,25,4235496,4,0,41,122286,0,0,25168,0,0,2962250,2,0
6,8,58450,0,0,1,5260,0,0,2604,0,0,4018,0,0
6,26,1824515,1,0,23,65352,0,0,11464,0,0,1189349,1,0
6,22,8588933,8,0,28,83258,0,0,16893,0,0,7764491,7,0
6,23,481328005,481,0,119,344217,0,0,53547,0,0,477990523,477,0
6,12,30772544,30,0,15,59210,0,0,9747,0,0,30215746,30,0
6,16,35176378,35,0,144,375173,0,0,73053,0,0,31400079,31,0
6,6,108224,0,0,5,8317,0,0,121,0,0,130,0,0
6,21,14259812,14,0,18,52410,0,0,7534,0,0,13744992,13,0
6,14,3847565,3,0,51,144333,0,0,35066,0,0,2367060,2,0
6,19,991467,0,0,11,36789,0,0,9649,0,0,623634,0,0
6,20,1471871,1,0,9,22311,0,0,3456,0,0,1255144,1,0
6,9,23935,0,0,1,2265,0,0,40,0,0,20,0,0
6,11,403389,0,0,12,28053,0,0,5922,0,0,116541,0,0
6,10,15466814,15,0,72,210073,0,0,46157,0,0,13331634,13,0
6,5,4360581,4,0,7,23763,0,0,3687,0,0,4141388,4,0
7,0,111219,0,0,1,8366,0,0,3477,0,0,41217,0,0
7,1,41629,0,0,2,3968,0,0,80,0,0,50,0,0
7,3,19487,0,0,1,1744,0,0,30,0,0,30,0,0
7,2,410563,0,0,1,9849,0,0,3386,0,0,346443,0,0
8,75,39060682,39,0,1372,2048045,2,0,118697,0,0,5811230,5,0
8,221,185499,0,0,8,11912,0,0,211,0,0,201,0,0
8,177,471218409,471,0,10435,15018276,15,0,773104,0,0,223642470,223,0
8,135,4279188,4,0,165,249398,0,0,18897,0,0,220307,0,0
8,19,110613996,110,0,3967,5693745,5,0,297632,0,0,15621987,15,0
8,59,72257120,72,0,1955,3098707,3,0,261122,0,0,23127406,23,0
8,67,72433121,72,0,2110,3368545,3,0,309494,0,0,19250826,19,0
8,2,1897272,1,0,10,32902,0,0,6281,0,0,1492140,1,0
8,245,113397828,113,0,2862,4529256,4,0,389871,0,0,39971158,39,0
8,159,4904195,4,0,170,274557,0,0,31048,0,0,592617,0,0
8,166,215713128,215,0,6102,9661302,9,0,857839,0,0,62367714,62,0
8,241,107860852,107,0,1362,2334587,2,0,256958,0,0,71965568,71,0
8,193,165992374,165,0,4026,6303062,6,0,540833,0,0,65223783,65,0
8,186,891158013,891,0,21281,31937412,31,0,2186977,2,0,370867889,370,0
8,58,54640680,54,0,1407,2232187,2,0,188203,0,0,18108256,18,0
8,99,25207083,25,0,704,1107134,1,0,96927,0,0,7492862,7,0
8,120,9550243,9,0,184,305981,0,0,26520,0,0,4837926,4,0
8,80,118475738,118,0,3868,5855167,5,0,424937,0,0,23730000,23,0
8,133,446918310,446,0,13057,19796733,19,0,1432601,1,0,123792320,123,0
8,269,32781457,32,0,530,781349,0,0,37014,0,0,20037565,20,0
8,264,173982657,173,0,5105,8105554,8,0,742985,0,0,44159680,44,0
8,1,36255228,36,0,871,1393812,1,0,123716,0,0,14209382,14,0
8,89,32545402,32,0,652,1075800,1,0,111453,0,0,15997602,15,0
8,128,53962550,53,0,2232,3188276,3,0,152172,0,0,1697328,1,0
8,66,147552309,147,0,3516,5675922,5,0,528556,0,0,58498334,58,0
8,190,745338434,745,0,3820,6090565,6,0,536277,0,0,648801487,648,0
8,37,184499416,184,0,1964,3397877,3,0,369160,0,0,132826786,132,0
8,219,838642866,838,0,26448,39802593,39,0,2702893,2,0,188570443,188,0
8,212,171315930,171,0,3823,6861888,6,0,311884,0,0,77987797,77,0
8,78,178326783,178,0,3649,5312414,5,0,274106,0,0,91598138,91,0
8,209,576217080,576,0,15309,23243348,23,0,1632437,1,0,199182080,199,0
8,220,22702067,22,0,729,1139767,1,0,105434,0,0,4388864,4,0
8,211,55752089,55,0,1384,2213926,2,0,200844,0,0,20742290,20,0
8,145,114603835,114,0,2822,4463224,4,0,386378,0,0,43486941,43,0
8,267,108116609,108,0,2898,4585034,4,0,417256,0,0,33829413,33,0
8,263,25660678,25,0,704,1115556,1,0,95521,0,0,7969481,7,0
8,174,286242710,286,0,7267,10444539,10,0,549862,0,0,113111715,113,0
8,149,194450950,194,0,4369,7018804,7,0,640373,0,0,83665091,83,0
8,200,21387663,21,0,467,810881,0,0,86609,0,0,8884409,8,0
8,62,68988351,68,0,1319,2112435,2,0,180902,0,0,34200475,34,0
8,134,105819833,105,0,3010,4357730,4,0,219521,0,0,34501565,34,0
8,27,18056549,18,0,479,835265,0,0,98936,0,0,5276015,5,0
8,47,2982556,2,0,62,109632,0,0,8738,0,0,1416877,1,0
8,258,815650010,815,0,22557,33479291,33,0,1600133,1,0,280850872,280,0
8,243,30691138,30,0,754,1204113,1,0,96886,0,0,11702747,11,0
8,233,9074648,9,0,320,463612,0,0,23442,0,0,1493962,1,0
8,44,95059000,95,0,1863,3120377,3,0,328346,0,0,46885151,46,0
