Netid,Fid,DiffLUDB,DiffLUDB (ms),DiffLUDB (min),#SubTandems,objFunc Derivation (aggr ns),objFunc Derivation (aggr ms),objFunc Derivation (aggr min),NLopt wrapper (aggr ns),NLopt wrapper (aggr ms),NLopt wrapper (aggr min),NLP (aggr ns),NLP (aggr ms),NLP (aggr min)
3,27,23861969,23,0,496,777610,0,0,53023,0,0,10385347,10,0
3,193,2110052855,2110,0,32352,51238298,51,0,3566165,3,0,1209209261,1209,0
3,136,2063135646,2063,0,50053,78207566,78,0,5249243,5,0,690256547,690,0
3,111,192113537,192,0,5135,7983491,7,0,541208,0,0,52065675,52,0
3,52,970123475,970,0,21558,33454995,33,0,2225643,2,0,380225634,380,0
3,46,48875531,48,0,407,679106,0,0,45723,0,0,37191291,37,0
3,152,525548,0,0,19,28347,0,0,660,0,0,460,0,0
3,91,21089506,21,0,608,956716,0,0,69502,0,0,4152191,4,0
3,101,45327241,45,0,879,1420250,1,0,83987,0,0,20806058,20,0
3,50,486056943,486,0,12559,19658526,19,0,1359852,1,0,139512146,139,0
3,36,37016356,37,0,965,1482344,1,0,95740,0,0,11035690,11,0
3,115,91276392,91,0,2307,3669466,3,0,253876,0,0,27805745,27,0
3,221,16790364,16,0,549,894159,0,0,62502,0,0,1523128,1,0
3,37,8607542,8,0,22,64942,0,0,6522,0,0,7750641,7,0
3,89,10787580,10,0,332,526353,0,0,35383,0,0,1598569,1,0
3,30,46240087,46,0,1208,1890478,1,0,127172,0,0,13122260,13,0
3,127,361820,0,0,12,22543,0,0,3286,0,0,8075,0,0
3,167,125020527,125,0,2688,4180827,4,0,283993,0,0,50321548,50,0
3,23,9051896,9,0,271,430787,0,0,32746,0,0,1467365,1,0
3,70,100943296,100,0,2679,4199939,4,0,277155,0,0,27789000,27,0
3,10,32980069,32,0,407,663747,0,0,50443,0,0,21607257,21,0
3,26,266174022,266,0,6445,10124153,10,0,692470,0,0,89148718,89,0
3,98,3019827731,3019,0,66426,104401264,104,0,7082537,7,0,1190519798,1190,0
3,18,824863157,824,0,12886,20500428,20,0,1381216,1,0,469415987,469,0
3,202,232113513,232,0,1748,2771887,2,0,196222,0,0,184309414,184,0
3,51,12050554,12,0,283,463078,0,0,34916,0,0,3023502,3,0
3,157,8721375,8,0,281,450241,0,0,33242,0,0,936371,0,0
3,113,626091505,626,0,11485,18160058,18,0,1258292,1,0,308407183,308,0
3,210,35567414,35,0,893,1412147,1,0,103120,0,0,11006706,11,0
3,129,21439533,21,0,694,1065687,1,0,65917,0,0,3060766,3,0
3,206,35930738,35,0,892,1419734,1,0,100467,0,0,11353887,11,0
3,84,703322,0,0,28,40497,0,0,964,0,0,722,0,0
3,62,31480,0,0,1,2335,0,0,50,0,0,20,0,0
3,125,3296627,3,0,123,181901,0,0,12699,0,0,25840,0,0
3,195,729472,0,0,27,42115,0,0,3908,0,0,8779,0,0
3,131,1152488404,1152,0,28879,45130331,45,0,3053435,3,0,358170811,358,0
3,226,19752392,19,0,62,121886,0,0,8345,0,0,17849244,17,0
3,103,9058400,9,0,271,433715,0,0,31946,0,0,1469922,1,0
3,194,62805589,62,0,746,1198318,1,0,79549,0,0,42056499,42,0
3,170,7294362,7,0,242,391705,0,0,30347,0,0,553234,0,0
3,102,153682539,153,0,2870,4471090,4,0,299442,0,0,74521806,74,0
3,63,545650533,545,0,13532,21259683,21,0,1469106,1,0,174221483,174,0
3,58,17456247,17,0,515,856129,0,0,63970,0,0,2919781,2,0
3,16,48968515,48,0,1207,1909258,1,0,126226,0,0,14634017,14,0
3,6,165828763,165,0,2700,4285994,4,0,288668,0,0,91885541,91,0
3,87,552713591,552,0,8583,13569770,13,0,911846,0,0,316951904,316,0
3,47,43277688,43,0,1062,1728824,1,0,123230,0,0,13631007,13,0
3,81,260663134,260,0,4143,6593426,6,0,438151,0,0,146997195,146,0
3,161,885591480,885,0,11557,18441580,18,0,1266217,1,0,564030605,564,0
3,228,96954786,96,0,1901,3058783,3,0,209562,0,0,44191090,44,0
3,73,46276676,46,0,1208,1898585,1,0,127492,0,0,13126887,13,0
3,149,1314518535,1314,0,16644,26434481,26,0,1779529,1,0,856332143,856,0
3,77,4634863,4,0,40,84601,0,0,7134,0,0,3244491,3,0
3,160,24125453,24,0,462,733161,0,0,49653,0,0,11383377,11,0
3,32,21613663,21,0,620,976028,0,0,70259,0,0,4411806,4,0
3,34,1164680,1,0,42,69499,0,0,6695,0,0,16061,0,0
3,126,17310111,17,0,607,935291,0,0,65900,0,0,919483,0,0
3,124,64199480,64,0,748,1231200,1,0,81236,0,0,43231992,43,0
3,41,100814021,100,0,1985,3172640,3,0,218707,0,0,45796732,45,0
3,163,99136,0,0,2,4318,0,0,80,0,0,60,0,0
3,144,48888385,48,0,407,671409,0,0,45583,0,0,37263531,37,0
3,25,49019483,49,0,207,387828,0,0,28663,0,0,42675017,42,0
3,1,506536081,506,0,1775,2841216,2,0,204324,0,0,457543042,457,0
3,17,19191068,19,0,20,58811,0,0,7334,0,0,18344416,18,0
3,150,141466363,141,0,2195,3456642,3,0,240947,0,0,81276694,81,0
3,60,21075460,21,0,608,969224,0,0,69526,0,0,4170871,4,0
3,79,103089188,103,0,1923,3057826,3,0,213686,0,0,48684487,48,0
3,207,54278479,54,0,290,549264,0,0,43393,0,0,45359162,45,0
3,38,379373367,379,0,9670,15166922,15,0,1049524,1,0,114285459,114,0
3,116,37842541,37,0,926,1439350,1,0,96268,0,0,12859601,12,0
3,184,177306842,177,0,2980,5806994,5,0,316643,0,0,94575376,94,0
3,134,820957655,820,0,20938,33788485,33,0,2240636,2,0,244805753,244,0
3,132,1051102307,1051,0,13699,21928228,21,0,1456161,1,0,671159971,671,0
3,187,27323255,27,0,277,443687,0,0,29872,0,0,19665710,19,0
3,33,143752161,143,0,2696,4244246,4,0,275582,0,0,69923632,69,0
3,175,1772644861,1772,0,22712,36761368,36,0,2340037,2,0,1155039009,1155,0
3,229,6643749,6,0,243,371216,0,0,27533,0,0,124183,0,0
3,141,61933038,61,0,1259,1997209,1,0,143887,0,0,27366071,27,0
3,168,121292319,121,0,2917,4588966,4,0,301058,0,0,41827040,41,0
3,65,1468319237,1468,0,35228,54492851,54,0,3625326,3,0,513162390,513,0
3,189,66602247,66,0,516,832107,0,0,53008,0,0,52180638,52,0
3,212,231188053,231,0,4352,6743314,6,0,443230,0,0,114272910,114,0
3,148,50324414,50,0,445,715993,0,0,48870,0,0,38057703,38,0
3,173,57293296,57,0,615,999108,0,0,68166,0,0,40220777,40,0
3,172,260760,0,0,1,10499,0,0,2655,0,0,128251,0,0
3,106,160727514,160,0,3237,4980910,4,0,328169,0,0,73758458,73,0
3,19,57260364,57,0,615,986576,0,0,67934,0,0,40268569,40,0
3,137,100898740,100,0,2069,3210472,3,0,215142,0,0,44138663,44,0
3,108,83031461,83,0,610,1017704,1,0,74724,0,0,65577577,65,0
3,196,31879,0,0,1,2755,0,0,50,0,0,30,0,0
3,97,1565182802,1565,0,17130,26780998,26,0,1737242,1,0,1100878907,1100,0
3,105,3686682,3,0,21,57138,0,0,6654,0,0,2814662,2,0
3,68,45837410,45,0,1208,1862919,1,0,122763,0,0,13092183,13,0
3,94,771991834,771,0,11812,18506647,18,0,1203361,1,0,451010834,451,0
3,123,417757677,417,0,10494,16264372,16,0,1085361,1,0,131144617,131,0
3,5,1022436388,1022,0,22093,34132361,34,0,2239695,2,0,424157757,424,0
3,177,1384393,1,0,16,43729,0,0,6303,0,0,758326,0,0
3,128,21244126,21,0,694,1040979,1,0,65313,0,0,2999060,2,0
3,154,10509247,10,0,337,526703,0,0,34754,0,0,1402703,1,0
3,2,148409,0,0,2,10800,0,0,2625,0,0,14467,0,0
3,21,47118,0,0,2,3857,0,0,101,0,0,40,0,0
3,54,506811560,506,0,1775,2807559,2,0,194941,0,0,458279160,458,0
3,215,454806044,454,0,1775,2800925,2,0,193523,0,0,406336568,406,0
3,135,1107702421,1107,0,29259,45275659,45,0,3005047,3,0,314849707,314,0
3,139,1564333456,1564,0,17130,26791055,26,0,1757310,1,0,1099110838,1099,0
3,140,104406,0,0,2,4809,0,0,100,0,0,40,0,0
3,40,32100,0,0,1,2365,0,0,40,0,0,30,0,0
3,118,1288102,1,0,45,71239,0,0,7223,0,0,17612,0,0
3,99,186742769,186,0,4179,6537147,6,0,438692,0,0,73655467,73,0
3,104,195124436,195,0,1533,2436414,2,0,149040,0,0,152785050,152,0
3,165,28404,0,0,1,2976,0,0,80,0,0,20,0,0
3,45,240935257,240,0,5689,9881466,9,0,570994,0,0,85638258,85,0
3,199,25935726,25,0,538,837824,0,0,51785,0,0,11574870,11,0
3,90,183133055,183,0,2914,4558448,4,0,306532,0,0,104222954,104,0
3,12,24647345,24,0,97,182262,0,0,13954,0,0,21607243,21,0
3,49,132850,0,0,2,9397,0,0,2956,0,0,7946,0,0
3,29,185269940,185,0,3283,5159950,5,0,345980,0,0,95127537,95,0
3,225,32895880,32,0,407,668574,0,0,48406,0,0,21618521,21,0
3,222,91561267,91,0,1824,2845781,2,0,194147,0,0,42277474,42,0
3,86,1227727277,1227,0,16870,26447512,26,0,1733338,1,0,766638382,766,0
3,179,24652765,24,0,472,760407,0,0,51731,0,0,11613971,11,0
3,224,10434094,10,0,312,501741,0,0,37496,0,0,1832192,1,0
3,107,210020922,210,0,5353,8403814,8,0,577296,0,0,62948294,62,0
3,214,358224018,358,0,588,1018779,1,0,66990,0,0,341195974,341,0
3,156,21199553,21,0,619,970665,0,0,67972,0,0,4101193,4,0
3,146,546182654,546,0,8458,13280713,13,0,883987,0,0,317246594,317,0
3,66,44560670,44,0,881,1368883,1,0,93526,0,0,20782107,20,0
3,182,111210566,111,0,223,442410,0,0,35258,0,0,104172218,104,0
3,44,29860675,29,0,778,1285998,1,0,95244,0,0,6945837,6,0
3,42,642362103,642,0,14297,22026805,22,0,1463718,1,0,256210636,256,0
3,24,50943819,50,0,1232,1923218,1,0,130844,0,0,17381565,17,0
3,142,15841300,15,0,547,840030,0,0,56506,0,0,1175880,1,0
3,216,3547679,3,0,121,182822,0,0,11635,0,0,297830,0,0
5,4,92835,0,0,3,11250,0,0,3749,0,0,5951,0,0
5,3,51807,0,0,2,4168,0,0,91,0,0,60,0,0
5,11,112972,0,0,6,10732,0,0,200,0,0,140,0,0
5,2,294924,0,0,2,12354,0,0,3076,0,0,208572,0,0
5,16,91633,0,0,5,8085,0,0,211,0,0,111,0,0
5,15,65082,0,0,2,7495,0,0,2795,0,0,4829,0,0
5,5,64920714,64,0,25,95712,0,0,12050,0,0,64045128,64,0
5,8,394121,0,0,6,22313,0,0,4467,0,0,191701,0,0
5,14,21200,0,0,1,2815,0,0,70,0,0,30,0,0
5,10,61045,0,0,2,7544,0,0,2685,0,0,5029,0,0
5,7,844287,0,0,5,24276,0,0,5059,0,0,645173,0,0
5,6,65053,0,0,2,7584,0,0,2394,0,0,4559,0,0
5,13,8255018,8,0,3,19747,0,0,2956,0,0,8092483,8,0
5,0,62628,0,0,1,7163,0,0,2686,0,0,7534,0,0
5,9,62587,0,0,1,6763,0,0,2395,0,0,7133,0,0
5,1,80271,0,0,2,7555,0,0,2424,0,0,7123,0,0
5,12,48511,0,0,1,6462,0,0,2114,0,0,6692,0,0
6,15,336953,0,0,7,25036,0,0,3788,0,0,63099,0,0
6,22,11591902,11,0,28,89819,0,0,15518,0,0,10739331,10,0
6,4,525919,0,0,4,31110,0,0,4959,0,0,286868,0,0
6,20,619995,0,0,9,23674,0,0,3186,0,0,389361,0,0
6,26,1371789,1,0,23,64641,0,0,8886,0,0,758095,0,0
6,5,2622510,2,0,7,25938,0,0,3178,0,0,2390303,2,0
6,13,228399,0,0,7,19918,0,0,4448,0,0,14035,0,0
6,14,2285678,2,0,51,147017,0,0,26283,0,0,832235,0,0
6,23,819851787,819,0,119,353403,0,0,42711,0,0,816329039,816,0
6,10,15814510,15,0,72,206041,0,0,36894,0,0,13734509,13,0
6,24,236916,0,0,8,20660,0,0,3496,0,0,27471,0,0
6,9,25068,0,0,1,2435,0,0,80,0,0,30,0,0
6,0,15767581,15,0,72,199846,0,0,35688,0,0,13709346,13,0
6,21,4425461,4,0,18,51938,0,0,6371,0,0,3913538,3,0
6,18,13774545,13,0,23,65086,0,0,6851,0,0,13120456,13,0
6,17,310384,0,0,12,29116,0,0,5049,0,0,23373,0,0
6,3,300425,0,0,12,27291,0,0,4759,0,0,22311,0,0
6,12,44077661,44,0,15,61467,0,0,8605,0,0,43503862,43,0
6,8,62066,0,0,1,6122,0,0,2625,0,0,4628,0,0
6,7,1201879,1,0,28,82044,0,0,14318,0,0,412606,0,0
6,25,3562667,3,0,41,121702,0,0,18915,0,0,2268642,2,0
6,2,167194,0,0,7,14064,0,0,3006,0,0,4899,0,0
6,1,990232,0,0,12,43181,0,0,8026,0,0,542379,0,0
6,6,100448,0,0,5,7974,0,0,181,0,0,111,0,0
6,16,44849023,44,0,144,360909,0,0,57700,0,0,41166230,41,0
6,11,323528,0,0,12,30929,0,0,5660,0,0,23925,0,0
6,19,738368,0,0,11,34815,0,0,7996,0,0,378320,0,0
7,0,76203,0,0,1,8336,0,0,3787,0,0,9498,0,0
7,1,43231,0,0,2,4338,0,0,100,0,0,50,0,0
7,3,21932,0,0,1,1914,0,0,40,0,0,20,0,0
7,2,226847,0,0,1,10841,0,0,3577,0,0,161313,0,0
8,88,64909425,64,0,1695,2470209,2,0,102241,0,0,23757611,23,0
8,163,434603436,434,0,7207,11214468,11,0,850740,0,0,254138693,254,0
8,270,33038830,33,0,1212,1761113,1,0,98648,0,0,4030864,4,0
8,211,53509173,53,0,1384,2194286,2,0,178662,0,0,17336226,17,0
8,243,30982213,30,0,754,1184931,1,0,86871,0,0,12095950,12,0
8,227,389857507,389,0,10644,16851079,16,0,1357932,1,0,121866302,121,0
8,264,148519864,148,0,5105,8107732,8,0,665429,0,0,18951465,18,0
8,41,173649556,173,0,3822,5661734,5,0,302988,0,0,81497669,81,0
8,150,54191886,54,0,1485,2445852,2,0,201769,0,0,16284591,16,0
8,128,54906238,54,0,2232,4431247,4,0,156424,0,0,1087446,1,0
8,49,134523,0,0,3,10148,0,0,2775,0,0,7554,0,0
8,156,1947104291,1947,0,12919,21725717,21,0,1692037,1,0,1620004237,1620,0
8,59,72079543,72,0,1955,3052333,3,0,232696,0,0,23246458,23,0
8,8,392921276,392,0,9925,15910683,15,0,1307136,1,0,142983160,142,0
8,216,455080781,455,0,7119,11166799,11,0,840025,0,0,275471124,275,0
8,164,5748448,5,0,12,45004,0,0,5871,0,0,5232257,5,0
8,127,255388787,255,0,5121,8033542,8,0,617632,0,0,127502569,127,0
8,165,6588116,6,0,195,334090,0,0,33568,0,0,1489477,1,0
8,242,340691400,340,0,13190,18706626,18,0,919928,0,0,29597454,29,0
8,90,11162974,11,0,359,586573,0,0,50360,0,0,2061718,2,0
8,20,244275807,244,0,7282,10478721,10,0,546067,0,0,70115991,70,0
8,229,15469441,15,0,465,729657,0,0,52775,0,0,3810648,3,0
8,71,273430946,273,0,2468,4068340,4,0,346449,0,0,209952594,209,0
8,134,100367833,100,0,3010,4377317,4,0,221796,0,0,27605260,27,0
8,209,538992217,538,0,15309,23148617,23,0,1508350,1,0,162405865,162,0
8,35,1781439,1,0,67,112845,0,0,13254,0,0,32420,0,0
8,33,119521309,119,0,4550,6489064,6,0,333262,0,0,11038681,11,0
8,202,558539475,558,0,19242,28765309,28,0,1841903,1,0,87065357,87,0
8,25,109546,0,0,2,8496,0,0,2775,0,0,8175,0,0
8,276,4850548,4,0,153,256943,0,0,26108,0,0,864298,0,0
8,217,29206055,29,0,904,1388842,1,0,100780,0,0,6774568,6,0
8,96,66743101,66,0,1651,2399005,2,0,116069,0,0,27333274,27,0
8,26,86136058,86,0,2042,3227777,3,0,254017,0,0,34793587,34,0
8,84,11750921,11,0,337,1659519,1,0,25268,0,0,2364514,2,0
8,268,10467649,10,0,357,593311,0,0,57114,0,0,1229185,1,0
8,15,1442186622,1442,0,12615,20002688,20,0,1526705,1,0,1122039572,1122,0
8,32,886040646,886,0,3568,5638473,5,0,435876,0,0,796512230,796,0
