Netid,Fid,DiffLUDB
1,0,0.6412560042556942
1,16,1.8599550827258329
1,13,1.8616731090263965
1,1,0.8265598436539354
1,5,1.6126418638117344
1,12,0.8265598436539354
1,9,2.739414354409872
1,7,0.9262449986725028
1,10,1.6126418638117344
1,8,0.9262449986725028
1,2,0.8752064461240441
1,6,0.8950383449855422
1,15,0.6633280045467382
1,14,2.044030502561996
1,11,1.1234077176896682
1,4,1.9112503962593557
1,3,1.1234077176896682
2,28,1.3072028827477529
2,3,3.4036892515407775
2,26,3.4036892515407775
2,2,4.638684938990976
2,6,3.9919406304627154
2,14,2.2753880208435584
2,19,1.6473662108127711
2,15,3.8812932121820616
2,20,4.895157638724097
2,18,2.2258153414237754
2,10,2.2258153414237754
2,17,1.9193929100336506
2,32,3.613629815824774
2,23,2.234967075095361
2,12,3.215020623713712
2,8,2.589088972368078
2,29,2.80508598533316
2,11,2.203057914086054
2,22,3.8097115716845646
2,31,1.5071234404153389
2,4,3.060391935160284
2,21,2.4316142991627134
2,13,2.001087178835302
2,27,1.171999061705013
2,5,1.396601513350151
2,0,3.215020623713712
2,24,3.3365417264565034
2,7,1.4436085458465608
2,16,1.6223287600019443
2,1,1.00233367563801
2,25,3.018967333902743
2,30,2.0998487424882715
2,9,3.46583226535994
3,159,5.2110026403218725
3,22,9.877902697669748
3,43,5.370072582784982
3,100,1.7989881303622643
3,76,1.3831403676792133
3,96,10.474946335347276
3,169,13.597138933535565
3,158,2.312294051542788
3,59,3.7549652105476308
3,188,10.003189436215663
3,121,8.379043310285608
3,133,8.41716416107117
3,183,4.330184500555456
3,147,1.4165070349472662
3,138,11.03369841508157
3,14,6.360641910091351
3,28,3.4673621732341973
3,185,11.598047325973075
3,209,7.494633673640152
3,218,4.369948247182645
3,117,7.749607891471913
3,71,1.4165070349472662
3,153,2.243431434241077
3,48,13.492709948838433
3,220,3.786233083721559
3,9,5.72535061510404
3,120,9.041633792722745
3,92,4.815112025462939
3,7,0.9049292697065677
3,174,10.229071346382227
3,4,7.980869752627983
3,114,3.1327270333162196
3,39,9.512409198729566
3,57,12.910842744655055
3,110,7.176146490406084
3,198,2.975511073255906
3,223,2.5764683939296162
3,219,8.379043310285608
3,69,4.590600014475666
3,55,7.293123000131276
3,164,5.370072582784982
3,35,0.836616380783526
3,171,0.836616380783526
3,67,5.556628976823029
3,143,7.822612029812387
3,75,7.075115113777781
3,166,5.888022065158408
3,78,5.52845378904872
3,13,4.412276955532189
3,181,18.602598741209047
3,119,7.749607891471913
3,8,3.865913150779378
3,64,10.436989436943811
3,88,4.6290348227857185
3,200,12.24757203656548
3,82,7.201085073129688
3,145,4.104240409700982
3,204,13.355879478986495
3,211,0.5463279162301368
3,192,4.05584184199154
3,130,10.811088493859279
3,213,7.613305451526581
3,80,6.908817305962233
3,85,10.116529275525584
3,31,3.9512586625678163
3,93,7.311808657328287
3,201,4.12359582228196
3,205,4.943600920120521
3,15,6.764935736923039
3,56,4.146173637438949
3,186,4.524727960111633
3,112,7.0949972411521935
3,191,11.03369841508157
3,3,6.828788379600928
3,151,3.865913150779378
3,203,6.958571136596807
3,11,6.482738593733696
3,83,15.019739505336782
3,155,4.326211846418246
3,180,5.840719604498243
3,95,15.03574913759333
3,20,10.92102836873218
3,74,5.261067131633796
3,208,8.934551004573578
3,197,11.202675677913806
3,176,11.77175128507718
3,162,12.946775641523693
3,217,10.811088493859279
3,0,5.200117886117709
3,53,1.2929021676516637
3,190,5.06583132691864
3,227,13.25443103946811
3,178,4.7068883530037695
3,109,8.738280259964617
3,61,10.436989436943811
3,122,10.326248269238297
3,72,4.113653703371584
3,27,4.74972792265067
3,193,15.019739505336782
3,136,19.268191532556823
3,111,10.795782624557358
3,52,13.973361094097747
3,46,5.374061058330376
3,152,0.8686326538585614
3,91,6.453286902234298
3,101,4.832000069912977
3,50,14.270414513780999
3,36,6.989495566818466
3,115,8.108807217415688
3,221,5.214360504223823
3,37,2.4316115404422205
3,89,5.288658841263657
3,30,5.164610499820515
3,127,2.0607789340517333
3,167,8.82265466595285
3,23,4.723267227083567
3,70,7.176146490406084
3,10,4.31250204495889
3,26,8.788100344884944
3,98,20.78264762930004
3,18,8.860613761384634
3,202,8.056012705013272
3,51,4.868575335119144
3,157,5.2110026403218725
3,113,11.738202304229354
3,210,5.79255750911198
3,129,5.09778889964421
3,206,6.263962787578801
3,84,1.8043466757064508
3,62,0.9426117930166457
3,125,4.031378418575204
3,195,2.5374669137475956
3,131,17.200102265928464
3,226,3.1327270333162196
3,103,4.723267227083567
3,194,5.370072582784982
3,170,2.9572192458241733
3,102,7.521471898299281
3,63,11.353084612882967
3,58,4.102274212133612
3,16,6.622194319894422
3,6,5.72535061510404
3,87,10.88830886890428
3,47,7.738628821058582
3,81,7.214171484707199
3,161,13.303009777140304
3,228,6.764935736923039
3,73,5.847320144669455
3,149,14.302267678395182
3,77,2.6391517377371043
3,160,2.601012480774294
3,32,5.762934452635608
3,34,1.7489330790687645
3,126,4.007780803059053
3,124,6.785564468898118
3,41,7.844529236062336
3,163,0.7331811381801726
3,144,5.374061058330376
3,25,6.336658531124313
3,1,9.353262127293997
3,17,2.8953126928864545
3,150,6.583202046593527
3,60,6.453286902234298
3,79,7.817256165419625
3,207,5.661507806556952
3,38,11.83277563617199
3,116,5.923826763459838
3,184,7.051257691252515
3,134,17.236234774672983
3,132,14.50122599386795
3,187,3.7319418761274523
3,33,7.9013209194283895
3,175,12.461107493307283
3,229,3.409565626290709
3,141,7.146028648588208
3,168,7.201085073129688
3,65,17.692331141708543
3,189,7.134745793788988
3,212,9.334005155857222
3,148,5.363085109024053
3,173,4.512269981951665
3,172,1.2235384531635758
3,106,7.749607891471913
3,19,4.512269981951665
3,137,7.065146729584339
3,108,5.485458379580711
3,196,0.8196792982116715
3,97,11.77175128507718
3,105,2.884953574389297
3,68,5.847320144669455
3,94,11.860454490986552
3,123,10.222361503458911
3,5,15.066880755042813
3,177,2.1006084911788987
3,128,5.421531691460801
3,154,4.573451633929121
3,2,1.4455154930847138
3,21,0.836616380783526
3,54,9.353262127293997
3,215,9.506242061699098
3,135,17.556683558802323
3,139,11.77175128507718
3,140,0.7331811381801726
3,40,0.9426117930166457
3,118,2.930852581552475
3,99,9.823595843221627
3,104,8.166463553007636
3,165,0.9856220558874178
3,45,9.287949337908552
3,199,4.935209286740496
3,90,7.957099424327442
3,12,4.803751217616863
3,49,0.8741235944795677
3,29,10.229071346382227
3,225,4.31250204495889
3,222,6.893104936331758
3,86,13.664875612103856
3,179,4.905302389187938
3,224,4.088321430227213
3,107,7.581894421415058
3,214,7.710718000163635
3,156,6.328618595200338
3,146,11.162443478901283
3,66,5.343910418727568
3,182,6.8640484672104725
3,44,6.764878680617119
3,42,16.736404690037265
3,24,7.087768782444409
3,142,4.05584184199154
3,216,1.9827484912684181
5,4,1.2513410202761632
5,3,1.0725212786255887
5,11,1.2689375501504867
5,2,1.8835154203333033
5,16,1.123170977845781
5,15,1.3187712202497048
5,5,2.730174419867974
5,8,1.7861556438793518
5,14,0.7869187366242598
5,10,1.410387688983123
5,7,1.7157260368351506
5,6,1.3187712202497048
5,13,2.4152312134345926
5,0,1.199208093915573
5,9,1.8403883607354172
5,1,1.2680738643560447
5,12,1.7338745947148024
6,15,2.3518871657108353
6,22,2.2156609267106044
6,4,1.5082757505458222
6,20,1.774877553807841
6,26,2.291252432006352
6,5,1.9508062018184233
6,13,1.4997215215405455
6,14,2.4250861773225063
6,23,3.3190771783770696
6,10,3.351793751516467
6,24,1.4912650207506686
6,9,0.5856638026523616
6,0,3.351793751516467
6,21,2.1114159027148425
6,18,3.1951144518028993
6,17,1.8306913467596115
6,3,1.8306913467596115
6,12,2.7094566124811466
6,8,0.9917409975242107
6,7,2.221505438391555
6,25,2.5465804900363196
6,2,1.4217647209049513
6,1,1.9508735317952277
6,6,0.9887908732029398
6,16,4.511942161533158
6,11,2.298955089981678
6,19,1.7512749414596291
7,0,1.2860452674062772
7,1,1.0390419005886384
7,3,0.6368608189408116
7,2,1.8865265104880513
8,88,8.715513711501336
8,163,10.866286504638051
8,270,7.343177365586272
8,211,6.319948830746413
8,243,5.963376898743843
8,227,12.462527719311945
8,264,9.890002606867888
8,41,13.110594588112647
8,150,8.123285119635332
8,128,10.08850938434868
8,49,1.5025938031127657
8,156,11.768591442104823
8,59,8.197481729481908
8,8,13.606717009131321
8,216,11.00442041319479
8,164,2.5003767053740105
8,127,9.204586484914119
8,165,3.505777314412835
8,242,18.659285295404747
8,90,5.9866157674816565
8,20,15.021140620929769
8,229,6.519630854048622
8,71,8.478359882935349
8,134,11.489325199283579
8,209,13.532275276531477
8,35,2.3854023173368324
8,33,12.260099943293605
8,202,14.144270994299863
8,25,1.6060076310864944
8,276,2.405964391904553
8,217,4.6627754116495055
8,96,9.377917549133263
8,26,6.212520630366672
8,84,4.598178985722958
8,268,5.0619181521131305
8,15,12.031212510978126
8,32,8.268616152093685
8,277,11.328650144969137
8,95,8.906229050183061
8,61,6.0528705317998535
8,233,3.8315124830029963
8,36,12.260099943293605
8,120,3.4195562805449873
8,260,2.4353398691537245
8,257,7.608571733610827
8,53,5.961080865685227
8,182,4.5971162294292185
8,68,6.46265758113418
8,186,12.870558171287911
8,225,1.257235224639357
8,196,1.0227891106261975
8,124,8.51910164274135
8,55,22.60150053280676
8,205,9.364198457265498
8,60,2.727712218391272
8,176,6.982216004517334
8,117,9.280667796360708
8,0,7.391589619432587
8,28,6.810416294365086
8,135,2.923898616142111
8,140,27.195660217974595
8,237,6.445369679670747
8,193,9.132258749349136
8,23,22.60150053280676
8,204,18.697410368495905
8,224,4.929393954298692
8,126,7.1451445621061245
8,199,5.814849886382787
8,187,13.054204971309398
8,153,8.780095597064397
8,263,6.013484364988031
8,259,1.3619323054301948
8,230,9.513857657924492
8,47,2.835936355466002
8,98,10.60763226033569
8,85,9.32520861498215
8,115,3.8315124830029963
8,5,7.507919141830558
8,210,27.06519505876724
8,34,12.209971246483473
8,16,7.713995942952929
8,231,8.826314831825128
8,129,7.954739862984754
8,13,4.685059142342466
8,247,15.713571047046619
8,107,5.070814273571724
8,57,4.5966756424709825
8,200,6.198979518506131
8,81,7.516409569298341
8,22,11.31547308487597
8,197,3.792687475762475
8,118,4.6778770732705155
8,56,9.440198051325554
8,218,8.235457162264044
8,141,4.888424748070719
8,65,4.857801499389442
8,185,6.237318198625933
8,11,14.975992895417168
8,207,3.9918069486906025
8,133,11.727613934256635
8,40,1.0040340749422658
8,239,19.48127319000357
8,208,5.961080865685227
8,42,3.7730023381366045
8,267,9.220583909426935
8,91,10.13306065337568
8,166,11.518438640217678
8,246,9.128532245488099
8,171,12.090090233406194
8,250,8.896649503590545
8,255,7.566851320992554
8,254,8.406237017845342
8,194,7.5634739276479275
8,236,5.419524539991009
8,77,0.8822856409505218
8,131,5.736358377954609
8,30,5.566185745598925
8,172,1.4789572035377445
8,119,5.674492784024679
8,72,6.247103022717664
8,177,16.308453830333395
8,178,1.6060076310864944
8,274,8.305972897339297
8,221,1.1147589668104114
8,245,7.1451445621061245
8,215,5.297743279690955
8,82,8.904841092800941
8,39,2.731287536662246
8,86,19.643613348701408
8,105,6.445369679670747
8,278,10.239171397348883
8,152,6.216268925789341
8,122,7.704861935151485
8,175,3.0730109355776567
8,113,4.088722641123833
8,159,4.14402433786926
8,183,9.074598399849215
8,223,11.587534841003716
8,248,9.513857657924492
8,46,3.682587174028915
8,191,1.5612124870401498
8,137,10.015479972584046
8,148,5.4946166521365924
8,7,4.754793613814056
8,99,5.76750783708509
8,238,7.1451445621061245
8,203,7.444869507477237
8,121,1.061563240355313
8,38,7.852413751898663
8,249,11.328650144969137
8,4,2.716778874537544
8,48,5.202164680735618
8,170,18.659285295404747
8,27,6.069947957384269
8,93,6.855893528707074
8,51,15.79525283241766
8,19,11.730034597233146
8,161,11.503859905369817
8,157,8.923733511414532
8,101,1.978029696242502
8,201,10.749964751594304
8,179,1.6608646700234773
8,220,4.962137831089156
8,67,7.53328955258816
8,147,3.1283724727629654
8,92,1.0040340749422658
8,9,19.284417143244685
8,97,4.952562512573381
8,154,11.643931305821322
8,111,9.332483978044385
8,226,10.196740781450348
8,31,22.689689685350416
8,251,1.0040340749422658
8,54,8.943666766412909
8,136,6.0472524266147065
8,188,7.325544568274716
8,18,16.649950626119736
8,151,4.950399131933025
8,192,9.388259839334586
8,256,4.729236995629067
8,195,8.123285119635332
8,155,2.731287536662246
8,145,8.406237017845342
8,168,4.899198978630631
8,149,10.165298960194164
8,6,8.093021618523386
8,213,6.829196033274742
8,62,6.648140610067553
8,258,19.95607719218423
8,158,17.725319938468488
8,272,9.01199973834712
8,252,22.689689685350416
8,174,14.539634867940759
8,63,4.754793613814056
8,116,11.469076421526172
8,79,0.6234950923084254
8,64,16.66579106146215
8,232,4.1663940498871455
8,269,6.15271756203138
8,143,7.741213052815561
8,240,6.212020981896575
8,125,11.587534841003716
8,160,10.172030622134125
8,10,4.4511720071591645
8,173,9.057791821116087
8,12,11.62779044094298
8,162,6.922408266124011
8,139,11.981040725949363
8,184,10.172030622134125
8,78,11.503859905369817
8,167,8.463080799407376
8,100,8.3946791510645
8,50,5.433483631513319
8,66,9.443718667814018
8,265,4.888424748070719
8,110,11.981040725949363
8,146,7.314436411527556
