Netid,Fid,DiffLUDB
1,0,0.6412560042556942
1,16,1.8599604414986057
1,13,1.861644719828089
1,1,0.8265598436539354
1,5,1.6126418638117344
1,12,0.8265598436539354
1,9,2.7461207411775486
1,7,0.9262594338532184
1,10,1.6126418638117344
1,8,0.9262594338532184
1,2,0.8752064461240441
1,6,0.8950383449855422
1,15,0.6633280045467382
1,14,2.044054100694884
1,11,1.1234096267712215
1,4,1.9297113345529628
1,3,1.1234096267712215
2,28,1.3072028827477529
2,3,3.402361454009424
2,26,3.402361454009424
2,2,4.622889091412142
2,6,3.9908307781507024
2,14,2.275424981371264
2,19,1.6473859325185245
2,15,3.882007974544761
2,20,4.895235751153545
2,18,2.280029908468224
2,10,2.280029908468224
2,17,1.9195309741843394
2,32,3.618082099636721
2,23,2.234974458896319
2,12,3.27798845653602
2,8,2.642586835533523
2,29,2.806892159481692
2,11,2.2032948114529867
2,22,3.8076358904925187
2,31,1.5071586222837443
2,4,3.0604423612039295
2,21,2.4439387237935564
2,13,2.0072762818075036
2,27,1.171999061705013
2,5,1.3966034901551743
2,0,3.27798845653602
2,24,3.35696114381934
2,7,1.4436085458465608
2,16,1.6223394519841565
2,1,1.00233367563801
2,25,3.0191262575607283
2,30,2.0998523564510525
2,9,3.4683077440513816
3,159,5.2114786245409634
3,22,9.878141745848128
3,43,5.382221290757649
3,100,1.7994898055412694
3,76,1.3831639560631712
3,96,10.508858982784187
3,169,13.359901234029754
3,158,2.3124257842761464
3,59,3.760943228662471
3,188,9.986815550514944
3,121,8.359952970616817
3,133,8.436280843950804
3,183,4.330261948771762
3,147,1.4165070349472662
3,138,11.036370854165707
3,14,6.345489576982416
3,28,3.466587147681506
3,185,11.643923391138117
3,209,7.45541315852854
3,218,4.442129263082148
3,117,7.75022781070484
3,71,1.4165070349472662
3,153,2.2718348745752106
3,48,13.670895072162738
3,220,3.7871674577717553
3,9,5.774194315322318
3,120,9.002783977216334
3,92,4.822977728039943
3,7,0.9049292697065677
3,174,10.265552331278972
3,4,7.991910846071117
3,114,3.1238634872390665
3,39,9.631906814006387
3,57,12.959103129183397
3,110,7.140634842682205
3,198,2.975431048472986
3,223,2.5842165335178082
3,219,8.359952970616817
3,69,4.634446299847008
3,55,7.3371257415066715
3,164,5.382221290757649
3,35,0.836616380783526
3,171,0.836616380783526
3,67,5.552260228235902
3,143,7.805157274153969
3,75,7.064066202044025
3,166,5.871484199525119
3,78,5.518586100148763
3,13,4.410871918049202
3,181,18.688046547792077
3,119,7.75022781070484
3,8,3.8772979788081905
3,64,10.526973964393434
3,88,4.629144051801037
3,200,12.260820751033751
3,82,7.207828359269679
3,145,4.1043531402924724
3,204,13.34352720257313
3,211,0.5463279162301368
3,192,3.9983747389887654
3,130,10.839948049333708
3,213,7.568086615682577
3,80,6.8989437171957855
3,85,10.153525215516165
3,31,3.9365857459116684
3,93,7.392378826221242
3,201,4.110789517885925
3,205,4.944060464636269
3,15,6.887012930107393
3,56,4.146414184343824
3,186,4.51239931182458
3,112,7.092950864832747
3,191,11.036370854165707
3,3,6.798691654025832
3,151,3.8772979788081905
3,203,6.962830574049839
3,11,6.374627838360141
3,83,14.911378176799975
3,155,4.378545566496372
3,180,5.841158747526912
3,95,15.116998542790204
3,20,10.95683176416309
3,74,5.288110896927155
3,208,8.933125345230264
3,197,11.2834476245721
3,176,11.816321589475828
3,162,13.164215521398837
3,217,10.839948049333708
3,0,5.20182642714916
3,53,1.292902619047643
3,190,5.032043616192628
3,227,12.959590094542603
3,178,4.707277074343915
3,109,8.779676970431678
3,61,10.526973964393434
3,122,10.272659906957015
3,72,4.079065401685949
3,27,4.757429019713674
3,193,14.911378176799975
3,136,19.29905933459199
3,111,10.818374566120472
3,52,13.986353938799208
3,46,5.343177981103257
3,152,0.8686326538585614
3,91,6.5004311340700776
3,101,4.801069394492551
3,50,14.476722329329068
3,36,6.996050530091569
3,115,8.175119764552413
3,221,5.261653948505857
3,37,2.4323651535308586
3,89,5.3652451133831
3,30,5.173050007318769
3,127,2.0608443391813296
3,167,8.822542527428531
3,23,4.696713184614322
3,70,7.140634842682205
3,10,4.327084435294379
3,26,8.795299608572888
3,98,20.987348065592634
3,18,8.895755474910503
3,202,7.92926359553428
3,51,4.924016094774638
3,157,5.2114786245409634
3,113,11.730272710409661
3,210,5.794018620848616
3,129,5.103340553702643
3,206,6.25825489182138
3,84,1.8043466757064508
3,62,0.9426117930166457
3,125,4.283645411723242
3,195,2.5375045100902125
3,131,17.236591995695104
3,226,3.1238634872390665
3,103,4.696713184614322
3,194,5.382221290757649
3,170,2.9829165071871055
3,102,7.503053802208813
3,63,11.319510875920878
3,58,4.103263124706583
3,16,6.643470301830586
3,6,5.774194315322318
3,87,10.92040869445068
3,47,7.856211749278921
3,81,7.338153757947601
3,161,13.392207256109973
3,228,6.887012930107393
3,73,5.851642283561108
3,149,14.308019154672696
3,77,2.6597744681356676
3,160,2.601102855483927
3,32,5.790214000178958
3,34,1.7490048008926449
3,126,4.0164495363147275
3,124,6.790850873430074
3,41,7.888069863116922
3,163,0.7331811381801726
3,144,5.343177981103257
3,25,6.372308302974881
3,1,9.343689453670756
3,17,2.89576661733018
3,150,6.584523378958423
3,60,6.5004311340700776
3,79,7.74406346852094
3,207,5.680466262754163
3,38,11.79026445627192
3,116,5.98468913383579
3,184,7.076205239787424
3,134,17.273806066726483
3,132,14.559616366544754
3,187,3.7332086613277986
3,33,7.97137003367811
3,175,12.478778071913206
3,229,3.4098562616325987
3,141,7.14867723097295
3,168,7.207828359269679
3,65,17.768155016360904
3,189,7.064010596039385
3,212,9.48323897407383
3,148,5.406956043548294
3,173,4.515465756359485
3,172,1.2235704475220082
