Netid,Fid,DiffLUDB,DiffLUDB (ms),DiffLUDB (min),#SubTandems,objFunc Derivation (aggr ns),objFunc Derivation (aggr ms),objFunc Derivation (aggr min),NLopt wrapper (aggr ns),NLopt wrapper (aggr ms),NLopt wrapper (aggr min),NLP (aggr ns),NLP (aggr ms),NLP (aggr min)
1,10,154480,0,0,3,14707,0,0,3817,0,0,40096,0,0
1,15,5160,0,0,0,0,0,0,0,0,0,0,0,0
1,8,96641,0,0,1,6853,0,0,2525,0,0,37480,0,0
1,0,20228,0,0,1,2194,0,0,50,0,0,30,0,0
1,12,47779,0,0,1,24206,0,0,410,0,0,20,0,0
1,16,190869,0,0,2,19917,0,0,4770,0,0,60482,0,0
1,4,339237,0,0,2,17473,0,0,2985,0,0,221236,0,0
1,2,3878,0,0,0,0,0,0,0,0,0,0,0,0
1,6,23204,0,0,1,2405,0,0,40,0,0,30,0,0
1,9,3225145,3,0,17,145204,0,0,25580,0,0,2344252,2,0
1,7,92383,0,0,1,6763,0,0,2514,0,0,36569,0,0
1,11,214413,0,0,5,20789,0,0,5921,0,0,49573,0,0
1,14,269686,0,0,4,24547,0,0,7513,0,0,80762,0,0
1,1,27562,0,0,1,4910,0,0,210,0,0,20,0,0
1,5,128190,0,0,3,11210,0,0,2966,0,0,35587,0,0
1,13,543901,0,0,5,28806,0,0,5209,0,0,338957,0,0
1,3,219773,0,0,5,20569,0,0,6261,0,0,50114,0,0
2,32,2837819,2,0,52,126429,0,0,20218,0,0,1535173,1,0
2,14,672132,0,0,19,47186,0,0,8225,0,0,216087,0,0
2,16,360226,0,0,14,28501,0,0,6172,0,0,79980,0,0
2,17,213671,0,0,9,17904,0,0,3126,0,0,31799,0,0
2,7,199234,0,0,9,17151,0,0,3286,0,0,8626,0,0
2,5,144461,0,0,5,11683,0,0,2845,0,0,33714,0,0
2,15,19890728,19,0,52,120219,0,0,13036,0,0,18704910,18,0
2,9,5110936,5,0,57,145170,0,0,20535,0,0,3733863,3,0
2,2,15895856,15,0,85,218917,0,0,31466,0,0,13783972,13,0
2,4,1828944,1,0,43,104005,0,0,20149,0,0,781699,0,0
2,8,341572,0,0,17,29496,0,0,3657,0,0,30166,0,0
2,12,1707887,1,0,50,106388,0,0,18906,0,0,624676,0,0
2,26,985952,0,0,25,60129,0,0,12493,0,0,407946,0,0
2,23,700525,0,0,27,54685,0,0,9897,0,0,168057,0,0
