Netid,Fid,DiffLUDB,DiffLUDB (ms),DiffLUDB (min),#SubTandems,objFunc Derivation (aggr ns),objFunc Derivation (aggr ms),objFunc Derivation (aggr min),NLopt wrapper (aggr ns),NLopt wrapper (aggr ms),NLopt wrapper (aggr min),NLP (aggr ns),NLP (aggr ms),NLP (aggr min)
1,0,11889099,11,0,1,6826662,6,0,7104,0,0,2204,0,0
1,16,15084086,15,0,2,945548,0,0,1438354,1,0,7611347,7,0
1,13,9396534,9,0,5,782740,0,0,26201,0,0,1901223,1,0
1,1,539154,0,0,1,94086,0,0,1343,0,0,391,0,0
1,5,6265278,6,0,3,263625,0,0,10871,0,0,4101400,4,0
1,12,586172,0,0,1,81704,0,0,1693,0,0,331,0,0
1,9,28022857,28,0,17,2391364,2,0,126219,0,0,14903185,14,0
1,7,693924,0,0,1,159179,0,0,8586,0,0,70372,0,0
1,10,3298160,3,0,3,180230,0,0,10159,0,0,2187021,2,0
1,8,623362,0,0,1,106420,0,0,8516,0,0,72065,0,0
1,2,59612,0,0,0,0,0,0,0,0,0,0,0,0
1,6,207280,0,0,1,35797,0,0,871,0,0,351,0,0
1,15,25719,0,0,0,0,0,0,0,0,0,0,0,0
1,14,5984870,5,0,4,277451,0,0,31680,0,0,1239158,1,0
1,11,2674667,2,0,5,304112,0,0,29685,0,0,1114435,1,0
1,4,1383671,1,0,2,138660,0,0,10921,0,0,515679,0,0
1,3,2533002,2,0,5,231955,0,0,25297,0,0,1106760,1,0
2,21,8676820,8,0,30,968539,0,0,47957,0,0,2681344,2,0
2,22,20726741,20,0,65,2017683,2,0,167611,0,0,9222179,9,0
2,10,5018584,5,0,22,665390,0,0,51588,0,0,1326661,1,0
2,24,8082305,8,0,27,714382,0,0,69912,0,0,3141122,3,0
2,26,7328727,7,0,25,627492,0,0,67806,0,0,3189465,3,0
2,2,92221286,92,0,85,2006218,2,0,209180,0,0,77749672,77,0
2,8,1749268,1,0,17,220054,0,0,28202,0,0,66088,0,0
2,17,1009147,1,0,9,98378,0,0,13664,0,0,60594,0,0
2,3,5746833,5,0,25,357134,0,0,54242,0,0,3103683,3,0
2,20,79683128,79,0,89,1237095,1,0,155883,0,0,70543288,70,0
2,14,2506241,2,0,19,392998,0,0,32584,0,0,675619,0,0
2,7,2504278,2,0,9,179997,0,0,27243,0,0,1138149,1,0
2,12,9218108,9,0,50,613472,0,0,77943,0,0,4352086,4,0
2,13,1015719,1,0,10,118673,0,0,20538,0,0,139594,0,0
2,6,8451076,8,0,34,403134,0,0,26662,0,0,5510156,5,0
2,0,8434116,8,0,50,628366,0,0,65384,0,0,4052888,4,0
2,25,4407706,4,0,27,302549,0,0,40205,0,0,2343597,2,0
2,15,61870162,61,0,52,609413,0,0,46315,0,0,57312168,57,0
2,27,1011671,1,0,2,105308,0,0,14016,0,0,612511,0,0
2,23,4163807,4,0,27,270275,0,0,33503,0,0,2284705,2,0
2,31,1147437,1,0,14,158217,0,0,17554,0,0,137179,0,0
2,1,561585,0,0,10,65772,0,0,1243,0,0,390,0,0
2,16,1098996,1,0,14,135926,0,0,18404,0,0,167476,0,0
2,28,713000,0,0,11,74640,0,0,1384,0,0,430,0,0
2,30,3427153,3,0,17,236713,0,0,20318,0,0,1740962,1,0
2,32,11682009,11,0,52,613402,0,0,69791,0,0,7174595,7,0
2,9,30725218,30,0,57,860033,0,0,82428,0,0,25226648,25,0
2,4,8828356,8,0,43,581013,0,0,70362,0,0,5136978,5,0
2,29,2502965,2,0,16,125743,0,0,11783,0,0,1483299,1,0
2,18,4123912,4,0,22,222593,0,0,37111,0,0,2247530,2,0
2,11,1924147,1,0,10,92842,0,0,10691,0,0,1207360,1,0
2,5,416433,0,0,5,49022,0,0,9176,0,0,51206,0,0
2,19,766441,0,0,10,80765,0,0,9647,0,0,60503,0,0
3,135,1370370532,1370,0,29259,78015574,78,0,5238214,5,0,278176874,278,0
3,13,18048468,18,0,532,846049,0,0,54143,0,0,3607886,3,0
3,22,637552076,637,0,13176,21601186,21,0,1428051,1,0,264976760,264,0
3,145,8550182,8,0,228,374209,0,0,27146,0,0,2235673,2,0
3,16,43874434,43,0,1207,1934943,1,0,124431,0,0,10674794,10,0
3,160,18736310,18,0,462,747791,0,0,47941,0,0,6111738,6,0
3,177,1478860,1,0,16,45931,0,0,6642,0,0,811325,0,0
3,186,35950080,35,0,495,797692,0,0,53263,0,0,22533799,22,0
3,207,30193768,30,0,290,572628,0,0,44706,0,0,21103238,21,0
3,204,978024534,978,0,17238,32281133,32,0,1878076,1,0,442982321,442,0
3,143,137279727,137,0,1321,2091555,2,0,122413,0,0,100245300,100,0
3,28,9104825,9,0,243,384658,0,0,29056,0,0,2608153,2,0
3,181,1045060686,1045,0,29065,45895306,45,0,3126106,3,0,253491973,253,0
3,91,23404788,23,0,608,972143,0,0,74680,0,0,6658055,6,0
3,168,105940085,105,0,2917,4594444,4,0,316498,0,0,26554543,26,0
3,55,40489382,40,0,738,1187487,1,0,80328,0,0,20105694,20,0
3,52,1032065849,1032,0,21558,33589937,33,0,2259255,2,0,447953144,447,0
3,23,10383950,10,0,271,431953,0,0,33588,0,0,2792123,2,0
3,132,969228990,969,0,13699,21688211,21,0,1461700,1,0,597979013,597,0
3,121,82794176,82,0,1917,3003621,3,0,208130,0,0,30865012,30,0
3,35,53200,0,0,2,4329,0,0,110,0,0,40,0,0
3,192,22376733,22,0,547,862505,0,0,60093,0,0,6510673,6,0
3,74,14480210,14,0,348,560393,0,0,41360,0,0,4826716,4,0
3,171,50084,0,0,2,4218,0,0,80,0,0,40,0,0
3,212,192071315,192,0,4352,6792492,6,0,459906,0,0,75037285,75,0
3,61,355954349,355,0,9417,15988670,15,0,1047433,1,0,97415923,97,0
3,190,150907024,150,0,483,753260,0,0,52744,0,0,137729180,137,0
3,108,87629175,87,0,610,1036094,1,0,86153,0,0,70042589,70,0
3,226,13154347,13,0,62,122084,0,0,9514,0,0,11275291,11,0
3,187,15953669,15,0,277,444277,0,0,35123,0,0,8296254,8,0
3,98,3090583506,3090,0,66426,104257179,104,0,7321587,7,0,1281111601,1281,0
3,179,19490317,19,0,472,764533,0,0,52863,0,0,6548210,6,0
3,146,392820482,392,0,8458,13433282,13,0,875503,0,0,162181272,162,0
