Netid,Fid,DiffLUDB
1,0,0.6412560042556942
1,16,1.8599551985840577
1,13,1.8491518423017754
1,1,0.8265598436539354
1,5,1.6126418638117344
1,12,0.8265598436539354
1,9,2.7395042994946426
1,7,0.9262455559299555
1,10,1.6126418638117344
1,8,0.9262455559299555
1,2,0.8752064461240441
1,6,0.8950383449855422
1,15,0.6633280045467382
1,14,2.0440314557287005
1,11,1.1234077589645663
1,4,1.9132054407105772
1,3,1.1234077589645663
2,21,2.436522028167072
2,22,3.806169638225667
2,10,2.287425724896178
2,24,3.336566237740152
2,26,3.4023750305165223
2,2,4.599008699957603
2,8,2.5891241443674153
2,17,1.9193968659745289
2,3,3.4023750305165223
2,20,4.8617332651596845
2,14,2.275391224508023
2,7,1.4436085458465608
2,12,3.271554281161178
2,13,2.001087501969699
2,6,3.986002827070814
2,0,3.271554281161178
2,25,3.0189687160006953
2,15,3.898277259136933
2,27,1.171999061705013
2,23,2.2349671489073617
2,31,1.5071275072166268
2,1,1.00233367563801
2,16,1.6223316807926458
2,28,1.3072028827477529
2,30,2.0998488503473474
2,32,3.613899458328566
2,9,3.4298736347390233
2,4,3.0602166287887203
2,29,2.8050858940342076
2,18,2.287425724896178
2,11,2.2022367883195972
2,5,1.3966021681120346
2,19,1.647367769864698
3,135,17.566720704487963
3,13,4.411175547550725
3,22,9.86022697254203
3,145,4.104274829776526
3,16,6.623833532745434
3,160,2.6009984823700694
3,177,2.1026127331454285
3,186,4.495051671597905
3,207,5.6196724922769254
3,204,13.315544698208072
3,143,7.945520662791247
3,28,3.4664894792671803
3,181,18.61791888924825
3,91,6.432580416867545
3,168,7.2012917719356695
3,55,7.166418607537916
3,52,13.96032288278734
3,23,4.6936332972004955
3,132,14.328479677921635
3,121,8.493917367438682
3,35,0.836616380783526
3,192,4.091522316929142
3,74,5.3428035959903
3,171,0.836616380783526
3,212,9.333384429789373
3,61,10.481813655907697
3,190,5.039855844944192
3,108,5.511584738394247
3,226,3.1222451360816317
3,187,3.734865486191595
3,98,20.765359337758458
3,179,5.073668434958815
3,146,11.152790883848747
3,138,11.022446208381105
3,59,3.7349463928078355
3,133,8.319601947177501
3,214,7.874753251205763
3,113,11.701995749931674
3,38,11.768669459410203
3,26,8.798220532602539
3,130,10.74263734711798
3,206,6.306262130856494
3,128,5.612419428678438
3,213,7.675023732477977
3,25,6.284900413381353
3,222,6.878931865129931
3,40,0.9426117930166457
3,159,5.211305135142996
3,166,5.86937348562239
3,225,4.346884329001535
3,31,3.9701734663317696
3,161,13.27636267389305
