Netid,Fid,DiffLUDB
1,0,0.6412560042556942
1,16,1.8608058676737447
1,13,1.8616793655283022
1,1,0.8265598436539354
1,5,1.6126418638117344
1,12,0.8265598436539354
1,9,2.747114647633122
1,7,0.9315430915554366
1,10,1.6126418638117344
1,8,0.9315430915554366
1,2,0.8752064461240441
1,6,0.8950383449855422
1,15,0.6633280045467382
1,14,2.161325047636203
1,11,1.1237108128046744
1,4,1.9377872532214968
1,3,1.1237108128046744
2,28,1.3072028827477529
2,3,3.4264716000569884
2,26,3.4264716000569884
2,2,4.641591691996885
2,6,3.9922305757687653
2,14,2.334850409008864
2,19,1.7614879343409688
2,15,3.9168077030814983
2,20,4.900260788559783
2,18,2.2269564264040453
2,10,2.2269564264040453
2,17,2.1847710812482015
2,32,3.614340406246634
2,23,2.2349671002404268
2,12,3.217515660192978
2,8,2.7479362897293953
2,29,2.8051075205624745
2,11,2.2030592145323205
2,22,3.8112988420066234
2,31,1.5385542836200652
2,4,3.0605870479616435
2,21,2.4318125358107348
2,13,2.274246691538492
2,27,1.171999061705013
2,5,1.5349980512776475
2,0,3.217515660192978
2,24,3.58777455559711
2,7,1.4436085458465608
2,16,1.6760391992649946
2,1,1.00233367563801
2,25,3.035435624953764
2,30,2.0998488670818793
2,9,3.489636791426247
3,159,5.280255438982781
3,22,9.936879688637832
3,43,5.380753979050065
3,100,1.79898992417609
3,76,1.408099241592347
3,96,10.535330154824111
3,169,13.405378561367527
3,158,2.5233020358798757
3,59,3.8511087733405898
3,188,10.052476709400358
3,121,8.408088203390069
3,133,8.42768525880166
3,183,4.337683627681019
3,147,1.4165070349472662
3,138,11.025826491849978
3,14,6.347042441038337
3,28,3.595338236492635
3,185,11.725376715221607
3,209,7.451261803127023
3,218,4.372085401016136
3,117,7.81218520729658
3,71,1.4165070349472662
3,153,2.6112939513007607
3,48,13.612804680458792
3,220,4.428168988798864
3,9,5.754913841020666
3,120,8.975528252829799
3,92,4.839298886904653
3,7,0.9049292697065677
3,174,10.276427076436313
3,4,8.036418431517568
3,114,3.1319301576351632
3,39,9.543143977714404
3,57,13.024595263351541
3,110,7.200004463651041
3,198,3.012047729592584
3,223,2.5853318265047323
3,219,8.408088203390069
3,69,4.612509440776163
3,55,7.2791433733728965
3,164,5.380753979050065
3,35,0.836616380783526
3,171,0.836616380783526
3,67,5.572993858071272
3,143,7.845935100447686
3,75,7.272105662520908
